"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.489751375E0,-5.602117183E-1,-7.429421045E-2,-1.369319205E1,1.370484824E1
1.499789375E0,-1.001977851E0,-3.057191853E-1,-1.364265573E1,1.368281693E1
1.509826375E0,-1.379732102E0,-5.904546140E-1,-1.322196494E1,1.330686493E1
1.519863375E0,-1.599482745E0,-8.218519608E-1,-1.225364848E1,1.238489753E1
1.529900375E0,-1.614737839E0,-9.318456155E-1,-1.116673179E1,1.132129027E1
1.539938375E0,-1.373125041E0,-1.019988956E0,-1.036657658E1,1.050674830E1
1.549975375E0,-1.100311573E0,-7.928528409E-1,-9.700733081E0,9.795076493E0
1.560012375E0,-6.117041266E-1,-5.150065652E-1,-8.610662979E0,8.647712452E0
1.570050375E0,-3.569451068E-1,-7.632974316E-1,-5.949015092E0,6.008395239E0
1.580087375E0,-2.529871673E-1,-1.298182447E0,-1.746727622E0,2.190967265E0
1.590124375E0,-2.082385721E-1,-1.556802603E0,3.670506011E0,3.992444367E0
1.600162375E0,-7.356747463E-3,-1.466891137E0,8.875271122E0,8.995680143E0
1.610199375E0,1.566636157E0,-1.611421298E0,1.359477405E1,1.377929276E1
1.620237375E0,4.911461173E0,-2.355023114E0,1.941654262E1,2.016607825E1
1.630274375E0,8.700420663E0,-3.858872309E0,2.741002322E1,2.901547153E1
1.640311375E0,1.045157755E1,-5.764849434E0,3.550038516E1,3.745325499E1
1.650349375E0,1.025178638E1,-7.561419892E0,4.048417055E1,4.244104452E1
1.660386375E0,8.289415197E0,-8.548197759E0,4.164328048E1,4.331222574E1
1.670423375E0,5.928584921E0,-8.266540305E0,4.049619710E1,4.175435052E1
1.680461375E0,4.154155530E0,-7.211940583E0,3.624553795E1,3.718881709E1
1.690498375E0,2.502712964E0,-5.821582628E0,2.868644467E1,2.937799354E1
1.700535375E0,1.015172532E0,-4.188283096E0,2.004427397E1,2.050232205E1
1.710573375E0,-1.058638394E-2,-2.590004293E0,1.187033426E1,1.214961192E1
1.720610375E0,-7.306630978E-1,-1.099905849E0,4.379899569E0,4.574623665E0
1.730647375E0,-1.075012060E0,1.515095802E-2,-1.325591855E0,1.706773050E0
1.740685375E0,-9.641732629E-1,6.327814387E-1,-5.441614768E0,5.562482693E0
1.750722375E0,-7.473473968E-1,1.137751222E0,-8.996554654E0,9.098956073E0
1.760759375E0,-7.587550221E-1,1.493306372E0,-1.214730283E1,1.226224446E1
1.770797375E0,-6.276700951E-1,1.418319340E0,-1.495953874E1,1.503972736E1
1.780834375E0,-6.892254885E-1,1.318899863E0,-1.726430767E1,1.732832502E1
1.790871375E0,-1.167587663E0,1.148372250E0,-1.907073361E1,1.914092214E1
1.800909375E0,-1.696551788E0,6.073226617E-1,-2.006094789E1,2.014171688E1
1.810946375E0,-2.211396202E0,4.709932208E-2,-2.006306692E1,2.018462647E1
1.820983375E0,-1.717836968E0,-2.864707361E-1,-2.036667073E1,2.044099572E1
1.831021375E0,-1.051998588E0,-2.336018202E-1,-2.073325840E1,2.076124454E1
1.841058375E0,-6.937276983E-1,-4.847780317E-2,-2.068399912E1,2.069568621E1
