Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Predicted Label
31.57331387,-0.6251071143,0.2323601639,0.3698109546,0.7625682214,1.0
31.58335087,-1.274256518,-0.5059595704,-1.381569882,1.946396696,1.0
31.59338887,-1.481228656,-1.534791782,-2.082631743,2.981103675,1.0
31.60342587,-1.25727328,-1.70841608,-1.821858058,2.796173883,1.0
31.61346287,-0.8191808796,-1.206984009,-1.153473946,1.859669287,1.0
31.62349987,-0.2783619636,-0.6538023251,-0.1842212069,0.7340846792,1.0
31.63353787,0.02188203514,-0.1245416003,0.6780505823,0.6897405496,1.0
31.64357487,0.9182411912,0.7949400777,0.8363060586,1.474620099,1.0
31.65361187,1.468175916,1.185710084,0.5841976547,1.975534314,1.0
31.66364987,1.764567477,1.412462769,0.2775876461,2.277236122,1.0
31.67368687,2.156384135,1.631032859,0.02331869602,2.703849938,1.0
31.68372387,2.675931173,1.762571238,-0.2377137284,3.213062842,1.0
31.69376187,3.224626289,1.764451702,-0.2041450826,3.681464345,1.0
31.70379887,3.737627953,1.740611435,0.1101158615,4.124526201,1.0
31.71383587,3.218235867,1.874572315,0.05171975534,3.724746755,1.0
31.72387387,2.459969526,2.059046121,-0.2062476683,3.214600923,1.0
31.73391087,2.036309223,2.174285386,-0.6770514393,3.054909302,1.0
31.74394787,1.543716095,2.438319917,-0.8818723869,3.017641846,1.0
31.75398587,0.9454061857,2.670005313,-0.6895937169,2.915177648,1.0
31.76402287,0.1226870097,2.647460788,-0.7726195014,2.760623411,1.0
31.77405987,-0.6764453754,2.621131945,-0.727150383,2.802973189,1.0
31.78409788,-0.9834405693,2.818119963,0.06536492743,2.985502981,1.0
31.79413487,-1.415635468,2.956065136,0.5703772489,3.326811547,1.0
31.80417188,-2.051566655,2.611772892,1.231680894,3.542219813,1.0
31.81420887,-3.006724243,1.421482099,2.372706849,4.085430188,1.0
31.82424687,-3.931235988,-0.1329773784,4.199047236,5.753633379,1.0
31.83428387,-4.220077039,-1.107735125,6.423581547,7.765212631,1.0
31.84432087,-3.91507633,-1.85291072,8.414082513,9.463502805,1.0
31.85435887,-2.484261491,-2.332547294,9.008192368,9.631192126,1.0
31.86439587,0.6948430547,-2.253311675,8.310654624,8.638703644,1.0
31.87443287,3.977867533,-2.288240018,6.013787624,7.564728288,1.0
31.88447087,5.002107049,-3.13811761,3.742972308,6.991330257,1.0
31.89450787,5.391842684,-4.122449003,2.415578341,7.204274566,1.0
31.90454487,6.903407571,-4.768317241,1.23471326,8.480471817,1.0
31.91458287,7.60992313,-5.252073764,0.09742279887,9.246875152,1.0
31.92461987,6.469948213,-5.259878628,0.1793593933,8.340187219,1.0
31.93465687,4.832183454,-5.513619136,0.7114631805,7.365878954,1.0
31.94469487,3.511388947,-5.981193489,0.9636797579,7.002371496,1.0
31.95473187,1.057330664,-6.179735112,1.634279233,6.479038725,1.0
31.96476887,-1.905489321,-5.337157769,3.195825243,6.506108021,1.0
31.97480687,-3.369960296,-4.366215915,4.808724717,7.317397571,1.0
31.98484387,-3.741956939,-3.81047432,6.328028687,8.280453088,1.0
31.99488087,-4.112585919,-3.378553948,7.10986457,8.881337958,1.0
32.00491887,-4.519642761,-2.492056414,6.474628909,8.279996097,1.0
32.01495587,-3.563023077,-1.618601679,4.416475657,5.900869603,1.0
32.02499287,-2.411335456,-1.05415241,1.626857947,3.093936451,1.0
32.03502987,-1.394303363,-0.7524384212,-1.502560176,2.1835596,1.0
32.04506787,-0.8571727248,-0.8999502236,-3.970569915,4.160538539,1.0
32.05510487,-0.8781944883,-1.509434162,-5.459262249,5.731767734,1.0
32.06514187,-1.197909423,-2.520492008,-5.711702337,6.356996974,1.0
32.07517987,-1.599539171,-3.450295776,-5.211790541,6.451808053,1.0
32.08521687,-2.838105161,-4.129508931,-3.456876233,6.087501803,1.0
32.09525387,-3.816536421,-4.991775604,0.5134907842,6.304557615,1.0
32.10529187,-4.528360959,-6.516562216,4.351939938,9.050470558,1.0
32.11532887,-5.737928853,-7.210037899,2.852112166,9.645880874,1.0
32.12536587,-5.494531485,-6.271377354,-0.7472694826,8.371287943,1.0
32.13540387,-4.24232394,-4.677974836,-2.467965301,6.780236995,1.0
32.14544087,-2.272754544,-2.984306018,-1.866259328,4.189799459,1.0
32.15547787,-0.9330144739,-1.236409537,-2.40303431,2.858985562,1.0
32.16551587,-0.07515060827,0.3291760218,-3.175553239,3.193453122,1.0
32.17555287,0.6753406902,1.33368674,-5.085516411,5.300686987,1.0
32.18558987,2.368354766,1.657749957,-5.821078598,6.499399608,1.0
32.19562787,3.099746427,1.593223009,-5.001274406,6.095861969,1.0
32.20566487,3.252316656,1.359832565,-3.249818725,4.7945834,1.0
32.21570187,3.632628625,1.548338027,-3.86323667,5.524304385,1.0
32.22573887,5.1574243,2.049934405,-5.366905478,7.720422973,1.0
32.23577687,2.655517666,2.182965578,-3.445522402,4.867107705,1.0
32.24581387,-0.03977583066,3.462623461,-3.791576411,5.134919185,1.0
32.25585087,-1.066598062,4.994751252,-4.921700233,7.092834742,1.0
32.26588888,-1.322370039,6.516570987,-5.877430555,8.874601392,1.0
32.27592587,-1.259908766,7.551420568,-6.839933122,10.26625578,1.0
32.28596288,-0.943071831,7.915710289,-7.532709478,10.96766,1.0
32.29600087,-0.977394256,7.750708296,-7.510337446,10.83669448,1.0
32.30603787,-1.178307509,7.425376233,-7.288895788,10.47151482,1.0
32.31607487,-1.282369675,7.230676231,-6.766931219,9.985915525,1.0
32.32611287,-0.8675412999,7.278433365,-5.895118382,9.40641488,1.0
32.33614987,-0.3140432815,7.151165208,-5.045056602,8.757304559,1.0
32.34618687,0.185274729,7.085026183,-3.601681944,7.950096575,1.0
32.35622487,0.6729773918,6.547516206,-2.500788646,7.041080236,1.0
32.36626187,0.8679408109,5.135354569,-1.086761747,5.320360786,1.0
32.37629887,0.09038158178,3.438481477,1.270574234,3.666835499,1.0
32.38633687,-1.123343098,1.295558217,4.972596152,5.259950883,1.0
32.39637387,-1.05476973,-2.109920406,8.956952632,9.262359513,1.0
32.40641087,0.32623458,-7.616473766,11.78007664,14.03165376,1.0
32.41644887,1.281489523,-14.28931101,15.34595199,21.0077335,1.0
32.42648587,2.624497018,-19.23441121,13.24531404,23.50082771,1.0
32.43652287,3.872568242,-16.64534949,5.564683455,17.97303943,1.0
32.44656087,3.699164676,-7.98017935,2.043130585,9.030031249,1.0
32.45659787,2.481941608,0.7025827217,3.119490428,4.047823755,1.0
32.46663487,0.7829103085,6.099756312,4.47167922,7.603676128,1.0
32.47667287,-2.539240813,8.592762898,4.19344034,9.892838825,1.0
32.48670987,-4.978812327,6.169776719,2.163729408,8.218055847,1.0
32.49674687,-6.358532442,1.585047432,-3.012036146,7.212189121,1.0
32.50678387,-6.450167667,-0.8245094472,-5.777498716,8.698503904,1.0
32.51682187,-4.073393202,-3.404563533,-6.880978822,8.690883417,1.0
32.52685887,-2.106804425,-6.695482337,-0.7847638759,7.062857987,1.0
32.53689538,-1.318163698,-9.605188408,6.582905309,11.71886693,1.0
32.54693337,-3.619352814,-7.425228299,6.434350948,10.47065434,1.0
32.55697037,-6.188407118,-0.8838785666,0.5048605862,6.271563456,1.0
32.56700737,-6.110461979,4.948824881,-6.113765656,9.960258219,1.0
32.57704537,-3.793361274,7.781582764,-9.206439291,12.63729182,1.0
32.58708237,-3.07254898,6.760425022,-7.500173231,10.55445414,1.0
32.59711937,-2.824063073,3.01986469,-2.439731435,4.800750406,1.0
32.60715737,2.472255988,-0.3979141349,-3.585834235,4.373624639,1.0
32.61719437,5.345823927,-2.53689988,-5.857745903,8.32627657,1.0
32.62723137,4.706890194,-2.962777739,-6.948099595,8.899941304,1.0
32.63726937,2.900414845,-2.552866287,-7.069349797,8.056378784,1.0
32.64730637,1.786879429,-1.983645106,-5.64878805,6.247927051,1.0
32.65734337,1.627536809,-1.943309258,-4.043910372,4.772686668,1.0
32.66738137,1.325091626,-2.691753446,-2.776264716,4.087670511,1.0
32.67741837,0.6221454996,-3.29677596,-0.7243191612,3.43226383,1.0
32.68745537,-0.739860768,-2.660999431,1.736068733,3.262245633,1.0
32.69749337,-1.564961076,-1.628120361,1.651070682,2.797483419,1.0
32.70753037,-1.746173891,-1.655134497,-0.3171798742,2.426766683,1.0
32.71756737,-1.780623054,-1.7871886,-1.66597465,3.023265303,1.0
32.72760537,-1.606694409,-1.025683486,-1.711396406,2.561712552,1.0
32.73764237,-1.532381268,-0.108863461,-1.100973405,1.890022762,1.0
32.74767937,-1.459175882,0.6703669024,-0.726534525,1.762509136,1.0
32.75771637,-0.8414368442,1.508080532,-0.6960823721,1.861948851,1.0
32.76775438,0.08662328392,2.363319436,-1.028534589,2.578888472,1.0
32.77779137,0.5569262409,2.710420098,-1.243805096,3.033742748,1.0
32.78782838,0.959987095,2.733518354,-1.425765184,3.229009782,1.0
32.79786637,1.642944807,2.573822123,-1.664025627,3.477471675,1.0
32.80790337,2.052040865,2.15126139,-1.508909667,3.334007448,1.0
32.81794037,1.622563167,1.611305523,-1.570827588,2.774259546,1.0
32.82797837,1.281593896,1.171662149,-0.9269112233,1.968359602,1.0
32.83801537,1.140766923,1.003203866,-0.1167314379,1.523611958,1.0
32.84805237,0.9862048405,1.030875814,0.5305243081,1.522090987,1.0
32.85809037,0.9985681933,1.28065074,1.12458797,1.975323482,1.0
32.86812737,1.11126275,1.715507584,1.34975255,2.449429141,1.0
32.87816437,1.25964798,2.2858526,1.339507059,2.933617954,1.0
32.88820237,1.359340961,2.848216166,1.250559214,3.394707871,1.0
32.89823937,1.333519802,3.165545145,1.376411176,3.700467383,1.0
32.90827637,0.8091698617,2.905414799,1.51958259,3.377176671,1.0
32.91831437,-0.1398613054,2.292681563,1.333137102,2.655786977,1.0
32.92835137,-1.011543457,1.562718084,1.156471667,2.191514247,1.0
32.93838837,-1.661058165,0.6768391854,1.625519081,2.420648218,1.0
32.94842637,-2.009116016,-0.3391519564,2.909310215,3.551852635,1.0
32.95846337,-2.047560436,-1.085765966,4.43889856,5.007515541,1.0
32.96850037,-1.901391446,-1.58620635,6.23053923,6.704547644,1.0
32.97853837,-1.730147842,-1.975323933,7.88532114,8.311053223,1.0
32.98857537,-0.4734022737,-1.981284585,8.519628264,8.759775344,1.0
32.99861237,1.997757799,-2.29751721,7.344760087,7.950793815,1.0
33.00865037,4.019038948,-3.232341982,4.880463329,7.100678211,1.0
33.01868737,5.258068914,-3.867453098,2.341275141,6.934410678,1.0
33.02872437,5.351959995,-4.131375947,1.400750503,6.904624898,1.0
33.03876237,4.891870662,-4.307518056,1.883928152,6.784857822,1.0
33.04879937,3.893538111,-4.692160766,2.855360002,6.73268835,1.0
33.05883637,2.111219803,-5.003988683,3.057750555,6.232735375,1.0
33.06887337,1.121577969,-4.945601311,2.354375681,5.591063792,1.0
33.07891137,-0.1213308942,-4.818142535,4.804481685,6.805311377,1.0
33.08894837,-1.30058156,-4.345099865,6.805243345,8.178186977,1.0
33.09898537,-1.302642995,-4.37057326,5.892063797,7.450852648,1.0
33.10902337,-0.4824330059,-4.017224264,5.071416435,6.487688113,1.0
33.11906037,-0.2954776409,-3.079437878,4.006494623,5.061841942,1.0
33.12909737,-0.1432879199,-2.064599222,1.841358522,2.770144866,1.0
33.13913537,0.2888524532,-1.194377412,-0.6183196664,1.375606176,1.0
33.14917237,0.1287735227,-1.100498026,-2.062505919,2.341283663,1.0
33.15920937,-0.7067745906,-1.529346271,-3.142622305,3.565740497,1.0
33.16924737,-1.30171358,-2.400222968,-3.960541356,4.810552606,1.0
33.17928437,-1.823550096,-3.300973091,-4.26627589,5.694108207,1.0
33.18932137,-2.869323446,-4.163356708,-3.607853095,6.211534438,1.0
33.19935937,-3.759461457,-5.081089484,-1.896245604,6.598997513,1.0
33.20939637,-4.575843274,-5.95056285,0.2597118308,7.510991289,1.0
33.21943337,-5.838293971,-6.879513509,1.160976874,9.09732103,1.0
33.22947138,-6.942258811,-7.47227675,1.121212811,10.26094515,1.0
33.23950837,-6.802578185,-7.173885149,0.894974243,9.926765686,1.0
33.24954538,-4.369766344,-4.384168621,-1.107883936,6.288338351,1.0
33.25958337,-2.195121939,-2.700193318,-1.263205572,3.70206599,1.0
33.26962037,-1.594723112,-1.78187699,-1.827249629,3.009496406,1.0
33.27965737,-0.8001126708,-0.8098645109,-3.26232475,3.455260278,1.0
33.28969537,1.100707649,0.6598676419,-5.229302368,5.38447638,1.0
33.29973237,3.862529742,1.538301866,-6.69619979,7.881916028,1.0
33.30976937,5.185000938,1.213277952,-5.627983657,7.7479338,1.0
33.31980737,4.702966128,0.1941123569,-4.027646926,6.194958415,1.0
33.32984437,4.535149869,-0.5487845778,-3.540648122,5.779700509,1.0
33.33988137,4.377592258,0.6301737267,-2.835960402,5.253865654,1.0
33.34991937,3.101274597,1.705351555,-4.052905143,5.380721899,1.0
33.35995637,1.371408883,2.688617,-5.73122502,6.477373228,1.0
33.36999337,-0.05476794541,4.514816469,-5.439678755,7.069418097,1.0
33.38003137,-0.9529008543,6.183962649,-5.784866792,8.521390607,1.0
33.39006837,-1.237204905,7.302038575,-6.969679329,10.16990036,1.0
33.40010537,-1.242466522,8.025536787,-7.749474533,11.22529818,1.0
33.41014337,-1.129422155,8.48384155,-7.934641235,11.67089086,1.0
33.42018037,-1.021971528,8.440886149,-7.746959061,11.50253709,1.0
33.43021737,-0.8614733519,8.07617192,-7.131723801,10.80870823,1.0
33.44025437,-0.9541968897,7.754971501,-6.194378879,9.970978105,1.0
33.45029237,-0.7005920371,7.560001357,-5.074861615,9.132287234,1.0
33.46032937,0.0731450133,7.650703366,-4.127463283,8.693363293,1.0
33.47036637,0.151499311,7.396496835,-3.160988994,8.045058663,1.0
33.48040437,0.1191688862,6.865958494,-1.870868688,7.117284378,1.0
33.49044137,0.8653026934,5.480875897,0.5597598016,5.576923918,1.0
33.50047837,0.5285235371,3.012058657,3.317879146,4.512223012,1.0
33.51051637,-0.5515694605,0.4259842783,7.735499103,7.76682933,1.0
33.52055337,-0.3987176885,-3.411046926,10.74978672,11.28504016,1.0
33.53059125,0.8689269438,-8.499310943,12.13968508,14.84470527,1.0
33.54062925,2.403939166,-14.71658109,14.58429134,20.85804968,1.0
33.55066625,3.303258183,-20.19007078,11.1089192,23.2800034,1.0
33.56070325,1.407372475,-17.26908719,3.424101712,17.66144224,1.0
33.57074125,0.04049913123,-8.331124556,2.716606744,8.762946351,1.0
33.58077825,-1.208061066,0.751584143,3.512713634,3.789913896,1.0
33.59081525,-2.629474168,6.646762167,3.810161494,8.100056315,1.0
33.60085325,-4.833739983,7.647790284,5.55599917,10.61710249,1.0
33.61089025,-7.065073144,3.305739741,3.917668986,8.728763031,1.0
33.62092725,-6.679035289,-1.352134706,-0.4208641639,6.827511061,1.0
33.63096525,-1.74664196,-4.626962557,-3.966589131,6.339824128,1.0
33.64100225,1.515686444,-6.544932321,-2.949592268,7.337134252,1.0
33.65103925,0.6701831536,-5.419264371,-0.3429503077,5.471305758,1.0
33.66107725,-2.584413477,-2.650723534,-0.7312542513,3.773627043,1.0
33.67111425,-5.153558121,0.6226138616,-3.932537286,6.512423422,1.0
33.68115125,-5.748680713,3.831192759,-3.968917784,7.967287887,1.0
33.69118925,-5.734032269,4.604339679,-4.52848989,8.636335486,1.0
33.70122625,-4.61504944,2.746353577,-6.508092524,8.437796371,1.0
33.71126325,-1.633563534,-0.005770032406,-5.293213019,5.539554782,1.0
33.72130125,2.054591128,-1.973896628,-5.971808124,6.6166536,1.0
33.73133825,3.469517036,-2.758971283,-5.802872708,7.302246412,1.0
33.74137525,2.148180492,-2.875796313,-6.311861721,7.261162596,1.0
33.75141325,1.169458041,-2.130836481,-6.574945495,7.009850531,1.0
33.76145025,1.534134848,-1.317661276,-5.632718732,5.984757413,1.0
33.77148725,1.874355675,-1.23050268,-5.012544329,5.491169884,1.0
33.78152525,1.835711427,-1.701721019,-4.484553327,5.13584554,1.0
33.79156225,1.798801171,-2.340339294,-3.947512882,4.929070056,1.0
33.80159925,1.472891111,-2.24258145,-3.691729065,4.563709376,1.0
33.81163725,0.6825595164,-1.426193785,-2.284592086,2.778358725,1.0
33.82167425,-1.065930749,-1.008892037,0.6058732831,1.587814202,1.0
33.83171125,-2.73730121,-1.172474912,2.452583615,3.857807891,1.0
33.84174825,-2.561174011,-1.089933861,1.264742805,3.057309684,1.0
33.85178625,-1.645858474,-0.216267457,0.2492574477,1.678615801,1.0
33.86182325,-0.9387669647,0.8948537904,-0.03036853775,1.297292938,1.0
33.87186025,-0.4867584836,1.535267746,-0.3757871014,1.653843045,1.0
33.88189825,-0.3681190628,1.497801127,-0.447898327,1.606092392,1.0
33.89193525,0.2255540049,1.540032642,-0.4459479882,1.619087631,1.0
33.90197225,1.174741585,1.812026988,-0.1604880164,2.165459766,1.0
33.91201025,1.839266827,1.97434394,0.06422640145,2.699085305,1.0
33.92204725,2.5121033,2.01665907,-0.02082953632,3.221491994,1.0
33.93208425,3.408678511,2.342170642,-0.5298810413,4.169607467,1.0
33.94212225,3.473722646,2.191489649,-0.6762777796,4.162538593,1.0
33.95215925,3.094213499,2.075216011,-0.4066183366,3.747801641,1.0
33.96219625,2.831061898,2.548726459,-0.6474785614,3.863954777,1.0
33.97223425,2.405089606,2.799174984,-0.9940839636,3.822046511,1.0
33.98227125,1.825580103,2.880448943,-1.142604411,3.596564147,1.0
33.99230825,1.09776416,2.869676617,-1.218115427,3.305137703,1.0
34.00234625,0.2481798059,2.808117716,-0.7735831225,2.923277128,1.0
34.01238325,-0.5810761186,2.842686455,0.2189161726,2.909714767,1.0
34.02242025,-1.530126289,2.777137413,1.267526665,3.414733155,1.0
34.03245825,-2.560243719,2.490288801,2.461574002,4.337710546,1.0
34.04249525,-3.484097945,1.805788593,3.259865996,5.101621041,1.0
34.05253225,-4.11153459,0.7304289168,3.484990815,5.439062793,1.0
34.06257025,-3.532204158,-0.0624085021,3.688249387,5.107205162,1.0
34.07260725,-2.786779179,-1.237110034,4.132812316,5.135826814,1.0
34.08264425,-2.068917391,-2.736136152,5.200818826,6.230198767,1.0
34.09268225,-0.1583323672,-3.361763669,6.835617292,7.619198637,1.0
34.10271925,3.276115116,-3.608236672,7.0806741,8.595827351,1.0
34.11275625,5.930558356,-4.202559366,5.414166183,9.063455362,1.0
34.12279425,6.871031538,-4.841161269,3.375948429,9.05786645,1.0
34.13283125,7.350625429,-5.095202324,2.020183772,9.169183354,1.0
34.14286825,7.16574641,-5.156909745,1.296871647,8.923200984,1.0
34.15290625,6.735741001,-4.851554695,1.275242651,8.398454239,1.0
34.16294325,5.269978523,-4.723583118,2.025822973,7.361308975,1.0
34.17298025,3.057254418,-4.967012646,2.366728363,6.294396106,1.0
34.18301825,1.245201849,-5.326796502,2.181006468,5.889149161,1.0
34.19305525,-1.021841866,-5.493549153,3.147889477,6.413458603,1.0
34.20309225,-3.093778174,-4.785996298,5.800206378,8.131397049,1.0
34.21313025,-3.494660355,-3.6753171,6.266781442,8.061833317,1.0
34.22316725,-1.40960538,-3.217568407,5.687969073,6.685261847,1.0
34.23320425,-0.5585065971,-3.300715229,5.686888508,6.599041714,1.0
34.24324225,-1.370092674,-2.394727755,4.956635592,5.672751656,1.0
34.25327925,-2.377205989,-1.260303015,2.971690942,4.008792718,1.0
34.26331625,-2.035970816,-0.5000755173,0.836507349,2.257210054,1.0
34.27335425,-1.326297614,-0.2938757962,-2.120399201,2.5182377,1.0
34.28339125,-0.8598792547,-0.6770993865,-4.299710269,4.436819166,1.0
34.29342825,-0.1355511765,-2.013020348,-4.612457954,5.034420862,1.0
34.30346625,0.007363544852,-3.371171254,-3.907749184,5.160945023,1.0
34.31350325,-0.8278743736,-4.588762112,-3.117812569,5.609177205,1.0
34.32354025,-2.329118341,-5.458496849,-1.859398205,6.219111012,1.0
34.33357725,-3.500095342,-6.32235338,0.8620737147,7.27777375,1.0
34.34361525,-5.187246269,-7.641697485,1.811099619,9.411861991,1.0
34.35365225,-7.784347327,-8.018418971,-0.1827034159,11.17696232,1.0
34.36369025,-7.414385807,-6.011430611,-0.6668907326,9.568445962,1.0
34.37372725,-4.430233571,-3.577269818,-0.1948508602,5.697525402,1.0
34.38376425,-2.552719522,-1.786916705,0.2127477255,3.12325309,1.0
34.39380125,-1.728407711,-0.6814438677,-2.024724135,2.747956838,1.0
34.40383925,-0.3729712285,0.3892965084,-5.500290408,5.526649426,1.0
34.41387625,2.531085409,1.466370589,-6.839482301,7.43876026,1.0
34.42391325,5.160565424,1.624423167,-5.816409597,7.943601621,1.0
34.43395125,5.515924108,0.9569412804,-4.681923168,7.29805179,1.0
34.44398825,5.31148206,-0.4748781109,-4.126431249,6.742758022,1.0
34.45402525,5.912173541,-0.4776473522,-3.685562591,6.983216636,1.0
34.46406325,4.527997262,0.617623263,-2.760539214,5.338988149,1.0
34.47410025,0.9999590997,2.757670863,-3.137606564,4.295258052,1.0
34.48413725,-1.034421419,4.783101341,-4.51780615,6.660229615,1.0
34.49417525,-1.598103533,6.400889672,-5.194997923,8.397221381,1.0
34.50421225,-1.199954486,7.390698152,-6.176474705,9.706242822,1.0
34.51424925,-1.169697923,7.852342259,-6.913003437,10.52696959,1.0
34.52428725,-1.240794949,7.981697872,-7.388949249,10.94731218,1.0
34.53432421,-1.490274152,8.294100571,-7.313507888,11.15797558,1.0
34.54436121,-1.333345702,8.281316219,-7.07053035,10.97043338,1.0
34.55439921,-1.005143826,8.036767534,-6.65013601,10.47970684,1.0
34.56443621,-0.7049268705,7.739976901,-5.675080056,9.623445223,1.0
34.57447321,-0.2748952956,7.604886923,-4.593043444,8.888527472,1.0
34.58451121,-0.1529388955,7.398296024,-3.1685588,8.049716717,1.0
34.59454821,0.2481432608,6.684195457,-2.506224802,7.142913043,1.0
34.60458521,0.5878664902,5.471879956,-0.8529362708,5.569071516,1.0
34.61462321,0.4362245071,3.410696678,2.169979204,4.065950491,1.0
34.62466021,0.09917681739,0.8483543926,6.081415935,6.141104216,1.0
34.63469721,0.22797943,-2.394710798,9.023203924,9.33835229,1.0
34.64473521,1.087000313,-6.724090424,11.62336308,13.47210195,1.0
34.65477221,2.604817921,-11.33819671,14.37979316,18.49643837,1.0
34.66480921,5.15652032,-15.35620333,12.69892214,20.58313159,1.0
34.67484721,4.89293544,-15.26708241,5.689850122,17.01173174,1.0
34.68488421,2.621435708,-10.32420414,2.365586987,10.91132981,1.0
34.69492121,0.2594137689,-3.507576855,3.759224644,5.148024944,1.0
34.70495921,-0.7589538275,2.68997063,5.452316927,6.126966033,1.0
34.71499621,-0.6852697009,6.716826428,5.606424388,8.775952726,1.0
34.72503321,-2.663771596,6.569472501,5.93262944,9.243902862,1.0
34.73507121,-4.750642862,2.240490485,2.021705802,5.628116876,1.0
34.74510821,-5.775375592,-1.698635443,-1.119310858,6.123167676,1.0
34.75514521,-5.030558431,-6.16443061,-3.219322572,8.583167288,1.0
34.76518321,-2.418630003,-11.39363533,-1.218582546,11.71109049,1.0
34.77522021,-0.005121283829,-12.87880822,0.02326110095,12.87883025,1.0
34.78525721,-2.181211706,-3.456784431,-2.266329331,4.673680749,1.0
34.79529521,-7.984526755,5.978111422,-7.294964029,12.35746672,1.0
34.80533221,-9.459117944,11.39890601,-7.430251057,16.57162036,1.0
34.81536921,-8.58858974,11.06356117,-3.651673006,14.47414852,1.0
34.82540721,-8.900674936,5.988286162,-3.2643397,11.21327335,1.0
34.83544421,-3.540537025,0.08342748821,-5.113215841,6.219914694,1.0
34.84548121,2.368069714,-4.092734622,-8.900300714,10.07837207,1.0
34.85551921,2.348582406,-5.421276398,-9.007062685,10.77187334,1.0
34.86555621,0.02956703067,-4.473074366,-7.752595192,8.95053075,1.0
34.87559321,0.03026489586,-2.870146149,-6.073863087,6.717921381,1.0
34.88563021,1.309149485,-2.087165381,-4.324004865,4.976660505,1.0
34.89566821,2.363830483,-2.359088976,-3.819581358,5.073676882,1.0
34.90570521,3.084799774,-3.507386236,-3.234774716,5.681682437,1.0
34.91574221,4.41836577,-4.271880446,-1.481846707,6.321929158,1.0
34.92578021,4.438204495,-3.620707029,0.9789332432,5.810807932,1.0
34.93581721,2.405419389,-3.030567434,1.916657503,4.317864911,1.0
34.94585421,1.414288562,-2.692221808,0.7845729643,3.140672721,1.0
34.95589221,1.073254971,-1.433610393,-0.403315208,1.835695549,1.0
34.96592921,0.5599945673,0.1129342926,-0.8465066725,1.021235338,1.0
34.97596621,-0.2007577175,0.8295924318,-2.02618243,2.198622866,1.0
34.98600421,-0.7243770486,1.259903065,-1.732023629,2.260969636,1.0
34.99604121,-0.3148439115,2.102309085,-1.079716437,2.384243646,1.0
35.00607821,-0.0001295158267,2.670779484,-0.3833978373,2.69815807,1.0
35.01611621,0.3854885092,2.911558469,0.3023044114,2.95248405,1.0
35.02615321,0.9620365441,3.027355558,0.5714798876,3.227535476,1.0
35.03619021,1.572567134,2.941845877,1.009265601,3.485117158,1.0
35.04622821,2.011748871,2.967663088,0.6933061141,3.6516888,1.0
35.05626521,2.128667749,2.623269687,0.1167179893,3.380294858,1.0
35.06630221,1.997821973,2.145038198,-0.5675546883,2.985732713,1.0
35.07634021,1.896342376,1.842385147,-1.322636088,2.95632604,1.0
35.08637721,1.750311381,2.066460975,-1.370004966,3.034924134,1.0
35.09641421,1.265020987,2.417407351,-0.9869749188,2.901423079,1.0
35.10645221,0.5969149102,2.574494553,-0.6238581491,2.715424203,1.0
35.11648921,-0.1409522496,2.597882246,-0.3017723878,2.619146097,1.0
35.12652621,-0.6645440988,2.694252546,0.219146626,2.783638067,1.0
35.13656421,-1.17775027,2.639871102,0.8183844888,3.004291648,0.0
35.14660121,-2.105585865,1.855960042,1.833481153,3.352571051,0.0
35.15663821,-3.284020259,0.6138529783,3.957617748,5.179222217,0.0
35.16667621,-3.935615845,-0.3972633398,6.26504248,7.409294671,0.0
35.17671321,-3.384137455,-0.6750177777,7.792624061,8.522501104,0.0
35.18675021,-1.956471779,-1.03163069,8.270258549,8.560912345,0.0
35.19678821,0.2545890851,-1.835613486,7.005799919,7.246759619,0.0
35.20682521,3.217936197,-2.994639217,5.851177726,7.318419104,0.0
35.21686221,5.952849112,-4.155685161,5.51825013,9.119057857,0.0
35.22690021,7.855356499,-4.82391783,4.541236236,10.27616833,0.0
35.23693721,8.337525503,-4.831961845,3.33581431,10.19754107,0.0
35.24697421,8.019700096,-4.106130593,2.171219983,9.267690883,0.0
35.25701221,7.97131848,-3.477673609,1.477041465,8.821438858,0.0
35.26704921,5.717315079,-4.080313382,1.64715831,7.214553313,0.0
35.27708621,2.866834871,-4.685073355,2.676359482,6.109955368,0.0
35.28712421,0.1330148005,-5.059504488,3.493067866,6.149618014,0.0
35.29716121,-2.218301325,-5.399124221,3.78492842,6.956801439,0.0
35.30719821,-4.000552975,-4.695356269,3.830025947,7.260846601,0.0
35.31723621,-3.129562257,-4.341732454,4.169454185,6.784478522,0.0
35.32727321,-1.095039504,-4.558617377,3.888642823,6.091112124,0.0
35.33731021,-0.7787035292,-4.483226886,3.287225118,5.613515073,0.0
35.34734821,-1.698353169,-3.606901753,2.377554044,4.641864601,0.0
35.35738521,-2.625649796,-2.330806578,0.7222667885,3.584461671,0.0
35.36742221,-3.205574014,-1.571440961,-0.1530450225,3.573311381,0.0
35.37746021,-3.375533569,-1.438352485,-1.299915562,3.892668136,0.0
35.38749721,-3.417818586,-1.675548297,-3.772692536,5.359305454,0.0
35.39753421,-3.503211908,-2.064280549,-5.787602119,7.073194904,0.0
35.40757221,-2.904939128,-3.042027977,-5.329375125,6.789318432,0.0
35.41760921,-2.942752195,-4.689172254,-1.648485628,5.776299142,0.0
