"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.625827333E0,-7.488390215E-1,5.174765972E0,-4.763978899E0,7.073503919E0
2.635865333E0,8.040949170E-1,1.630325346E0,-2.830452325E0,3.363924752E0
2.645902333E0,2.046155350E0,-1.399197775E-1,-3.913961851E0,4.418758494E0
2.655939333E0,1.767889280E0,-7.579418206E-1,-5.467678732E0,5.796155538E0
2.665976333E0,1.448318772E0,-8.066549742E-1,-6.184810495E0,6.403139884E0
2.676013333E0,1.565627074E0,-5.835679096E-1,-5.530546825E0,5.777429171E0
2.686051333E0,1.712614089E0,-1.300175178E0,-4.557985293E0,5.039715512E0
2.696088333E0,2.020973438E0,-2.801335530E0,-3.907363560E0,5.215295235E0
2.706125333E0,2.651529573E0,-4.338467953E0,-3.612353404E0,6.237147615E0
2.716162333E0,3.298908147E0,-4.066298191E0,-3.128018007E0,6.099350178E0
2.726200333E0,2.245017400E0,-1.996156393E0,-8.891184027E-1,3.132933929E0
2.736237333E0,-2.427977362E-1,-6.677455956E-1,3.967218291E0,4.030341907E0
2.746274333E0,-1.568080274E0,-2.989850932E-1,5.251695449E0,5.488950075E0
2.756311333E0,-4.154022798E-1,-2.073463601E-1,2.043439172E0,2.095517887E0
2.766349333E0,9.743890795E-1,3.873172259E-1,-8.830026537E-3,1.048583178E0
2.776386333E0,1.254247638E0,3.547534972E-1,-1.386304665E0,1.902847289E0
2.786423333E0,8.634095111E-1,5.318972343E-1,-1.993545758E0,2.236652709E0
2.796460333E0,6.797996306E-1,1.087677421E0,-2.128346883E0,2.484960797E0
2.806497333E0,8.699083990E-1,1.476124329E0,-1.744934427E0,2.445501955E0
2.816535333E0,9.592155549E-1,1.619136114E0,-1.086777534E0,2.173196182E0
2.826572333E0,9.131438810E-1,1.675484562E0,-6.815853703E-1,2.026237617E0
2.836609333E0,1.560849022E0,1.985894530E0,-4.755780226E-1,2.570253141E0
2.846646333E0,1.667592136E0,1.920547802E0,-2.565214437E-1,2.556397982E0
2.856684333E0,1.309456317E0,1.714269143E0,6.347090464E-2,2.158106369E0
2.866721333E0,1.092019417E0,1.797643422E0,4.062290948E-2,2.103729664E0
2.876758333E0,1.080386820E0,2.152857095E0,-2.417414367E-1,2.420840407E0
