"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.232783917E0,2.411769611E0,8.652907358E0,-5.315765145E0,1.043775826E1
1.242821917E0,2.135619796E0,7.917697758E0,-5.150545051E0,9.683951880E0
1.252859917E0,2.110703348E0,7.403678970E0,-4.757636132E0,9.050117816E0
1.262897917E0,1.521783920E0,6.672154870E0,-4.298620640E0,8.081560265E0
1.272935917E0,9.459315580E-1,6.055730286E0,-3.602717485E0,7.109587125E0
1.282973917E0,6.818006209E-1,5.850335142E0,-2.586267337E0,6.432732864E0
1.293011917E0,2.571845911E-1,5.266005925E0,-1.061117029E0,5.378004431E0
1.303050917E0,-4.044490196E-1,4.346837658E0,6.055671814E-1,4.407412874E0
1.313088917E0,-8.261255445E-1,3.618407904E0,2.195109952E0,4.312060630E0
1.323126917E0,-7.536079375E-1,2.708581148E0,3.749587556E0,4.686549221E0
1.333164917E0,-9.619846500E-2,1.189038320E0,3.953179419E0,4.129248574E0
1.343202917E0,-2.324820199E0,-1.937689499E0,4.877668945E0,5.740303466E0
1.353240917E0,-4.061725376E0,-8.433887032E0,6.544795496E0,1.142201434E1
1.363278917E0,-4.830197740E0,-1.468045699E1,5.213096809E0,1.631021171E1
1.373316917E0,-4.070702606E0,-1.719089822E1,4.096756922E0,1.813507702E1
1.383354917E0,-2.625161846E0,-1.389209327E1,4.267985908E0,1.476812222E1
1.393392917E0,-2.388364815E0,-8.092749361E0,3.234730570E0,9.036612229E0
1.403430917E0,-2.434248793E0,-2.788070537E0,3.764440361E0,5.279196505E0
1.413468917E0,-6.115420856E-1,1.056218816E0,6.112805543E0,6.233455985E0
1.423507917E0,1.987831128E0,1.790030932E0,5.186474437E0,5.835683371E0
1.433545917E0,4.445740094E0,1.580392463E0,2.101885454E0,5.165284870E0
1.443583917E0,5.615186441E0,2.039242187E0,-3.766004491E-1,5.985871312E0
1.453621917E0,5.271338586E0,1.574880878E0,-1.746127990E0,5.772020723E0
1.463659917E0,2.572481942E0,-4.373512655E-1,-2.178684247E0,3.399353544E0
1.473697917E0,-1.061634507E0,-1.729283039E0,-1.415659734E0,2.474182721E0
1.483735917E0,-1.816277767E0,-1.132678762E0,-3.115585657E0,3.780039695E0
1.493773917E0,7.231697448E-1,1.355624909E0,-2.962461405E0,3.337195072E0
1.503811917E0,3.687644200E0,3.546810502E0,-5.350371891E-1,5.144399798E0
1.513849917E0,6.442356956E0,4.264120021E0,-5.215412307E-1,7.743299553E0
1.523887917E0,7.739005678E0,3.173848776E0,4.822532040E-1,8.378430228E0
1.533925917E0,6.969684007E0,5.210909951E-1,1.315073884E-1,6.990373750E0
1.543963917E0,3.682452165E0,-1.899902453E0,-3.933241875E0,5.713184307E0
1.554002917E0,1.992641632E0,-2.557627675E0,-7.611078540E0,8.272883206E0
1.564040917E0,1.285552461E0,-2.529427139E0,-6.957037064E0,7.513388815E0
1.574078917E0,7.093871266E-1,-1.360095690E0,-4.163704325E0,4.437287920E0
1.584116917E0,4.793401212E-1,2.337143791E-1,-2.647070486E0,2.700253974E0
1.594154917E0,4.054634750E-1,1.062008144E0,-2.514728115E0,2.759731766E0
1.604192917E0,1.882844371E-1,1.254122508E0,-2.652011968E0,2.939632932E0
1.614230917E0,-1.751779032E-1,9.703659028E-1,-2.523988059E0,2.709762536E0
1.624268917E0,-6.103154129E-1,2.403895605E-1,-1.979164385E0,2.085033262E0
1.634306917E0,-9.942361374E-1,-1.005236943E0,-8.146601048E-1,1.631771398E0
1.644344917E0,-8.316958214E-1,-1.705689524E0,7.268501285E-1,2.032093945E0
1.654382917E0,-3.020953734E-1,-1.558105216E0,8.486109392E-1,1.799748317E0
1.664420917E0,5.959306777E-2,-1.103693529E0,8.811622426E-2,1.108808013E0
1.674458917E0,4.910602802E-1,-1.049085213E0,-3.447408713E-1,1.208538891E0
1.684497917E0,5.233472894E-1,-6.610435170E-1,-1.016806828E0,1.320896303E0
1.694535917E0,-8.980299979E-2,1.186400056E-1,-1.785901482E0,1.792089321E0
1.704573917E0,-7.460118927E-1,7.858277768E-1,-2.095202818E0,2.358799247E0
1.714611917E0,-1.073510495E0,1.129425956E0,-1.855604532E0,2.423075721E0
1.724649917E0,-1.692593807E0,9.480394793E-1,-1.627483014E0,2.532262548E0
1.734687917E0,-3.147999697E0,5.864137495E-1,-1.428327434E0,3.506266167E0
1.744725917E0,-3.751163673E0,5.601848942E-1,-2.865778863E-1,3.803572387E0
1.754763917E0,-2.954968490E0,9.818486649E-1,1.133108021E0,3.313578031E0
1.764801917E0,-2.380169065E0,1.300736511E0,1.868508752E0,3.293697801E0
1.774839917E0,-2.415040105E0,1.469102408E0,1.309312037E0,3.115281465E0
1.784877917E0,-8.036848810E-1,9.898102337E-1,8.847240740E-1,1.551892514E0
1.794915917E0,-8.375376284E-2,9.570494539E-1,6.368617719E-1,1.152627983E0
1.804953917E0,1.445712376E-1,1.636735649E0,3.108221966E-1,1.672248446E0
1.814991917E0,5.233478741E-1,2.069558830E0,1.974096018E-1,2.143813728E0
1.825029917E0,5.035021318E-1,2.363876091E0,-1.497577087E-1,2.421539168E0
1.835068917E0,3.319654360E-1,2.748007754E0,-6.810906959E-1,2.850549456E0
1.845106917E0,3.933495060E-1,3.005816170E0,-1.176125329E0,3.251603523E0
1.855144917E0,4.463983700E-1,3.076690271E0,-1.393736476E0,3.407021557E0
1.865182917E0,7.059625585E-1,3.071000345E0,-1.282231243E0,3.401991066E0
1.875220917E0,1.667210313E0,2.845866755E0,2.563234424E-1,3.308209414E0
1.885258917E0,2.972828518E0,1.780488276E0,3.664738902E0,5.043625593E0
1.895296917E0,3.238908698E0,-2.608045292E-1,7.732243373E0,8.387260348E0
1.905334917E0,2.032859074E0,-1.888888637E0,8.493708726E0,8.935519248E0
1.915372917E0,4.097298959E-1,-2.601019862E0,5.132670697E0,5.768664611E0
1.925410917E0,-6.001795569E-1,-2.620051380E0,1.606621757E0,3.131472210E0
1.935448917E0,-2.028707843E0,-2.263600436E0,3.709498461E-1,3.062212637E0
1.945486917E0,-4.061483009E0,-1.782349445E0,7.274041522E-1,4.494611282E0
1.955524917E0,-5.916686422E0,-2.048491312E0,1.096307473E0,6.356523023E0
1.965562917E0,-7.858220465E0,-3.254059711E0,1.501195436E0,8.636788825E0
