"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.345738083E0,2.532583466E0,2.331401825E0,6.228098602E0,7.116082186E0
2.355804083E0,5.281167755E0,4.712200928E0,7.173831940E0,1.007767012E1
2.365871083E0,8.404273224E0,7.643106079E0,8.394842834E0,1.412523505E1
2.375937083E0,1.162123352E1,1.084943848E1,9.963281250E0,1.876247204E1
2.386004083E0,1.426219162E1,1.330598007E1,1.188049438E1,2.283868127E1
2.396070083E0,1.484897141E1,1.422716446E1,1.411789169E1,2.494431852E1
2.406137083E0,1.366897522E1,1.560774353E1,1.650737274E1,2.651293828E1
2.416203083E0,1.179636932E1,1.915701279E1,1.880928589E1,2.932464328E1
2.426270083E0,1.160746216E1,2.286734711E1,2.042891785E1,3.278703137E1
2.436336083E0,1.589499619E1,2.425526093E1,2.146476379E1,3.607914454E1
2.446403083E0,2.295835785E1,2.483261032E1,2.383448593E1,4.137423655E1
2.456469083E0,2.895563644E1,2.487856476E1,2.726056137E1,4.690959467E1
2.466536083E0,3.009671356E1,2.395992508E1,3.023906754E1,4.893149683E1
2.476602083E0,2.680371140E1,2.273831543E1,3.200853790E1,4.753963012E1
2.486669083E0,2.187506058E1,2.046454376E1,3.203847565E1,4.386091368E1
2.496736083E0,1.794303726E1,1.700673431E1,3.024206131E1,3.906102751E1
2.506802083E0,1.535402115E1,1.455034241E1,2.704111771E1,3.433191629E1
2.516869083E0,1.374935806E1,1.396416138E1,2.304383011E1,3.024997118E1
2.526935083E0,1.323891953E1,1.402448593E1,1.833103043E1,2.660792875E1
2.537002083E0,1.320134766E1,1.416160080E1,1.287981628E1,2.325330481E1
2.547068083E0,1.290316772E1,1.407732605E1,6.840325470E0,2.028430178E1
2.557135083E0,1.160865967E1,1.350446732E1,8.107141113E-1,1.782663384E1
2.567201083E0,9.286688232E0,1.223271194E1,-4.506229248E0,1.600587148E1
2.577268083E0,6.836882629E0,9.903256073E0,-8.293802948E0,1.461521852E1
2.587334083E0,4.766687622E0,7.080126801E0,-1.006132736E1,1.319393098E1
2.597401083E0,3.299887848E0,4.015998688E0,-9.702523499E0,1.100710986E1
2.607467083E0,2.250420227E0,1.274898834E0,-7.497458954E0,7.931055983E0
2.617534083E0,1.200802917E0,-8.190966797E-1,-4.707261200E0,4.926576400E0
2.627600083E0,9.131011963E-3,-2.493365021E0,-2.227218475E0,3.343270052E0
2.637667083E0,-1.028810577E0,-3.917353821E0,-2.591111755E-1,4.058478873E0
2.647733083E0,-1.917961578E0,-4.927004242E0,1.194665680E0,5.420440342E0
