"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.423131583E0,1.319427720E0,-1.364825795E0,3.967296644E0,4.398077037E0
2.433171583E0,1.343323098E0,-1.703728368E0,3.100108954E0,3.783897835E0
2.443212208E0,1.463497121E0,-1.932053076E0,2.041506813E0,3.168975067E0
2.453252208E0,1.645013259E0,-2.015972461E0,1.001732122E0,2.788132140E0
2.463292208E0,1.851292649E0,-2.066899517E0,3.286310613E-2,2.774966318E0
2.473332208E0,1.997433864E0,-2.045056073E0,-7.475583351E-1,2.954799460E0
2.483372208E0,2.030324598E0,-1.987304586E0,-1.284109368E0,3.117777150E0
2.493412208E0,1.896884412E0,-1.868552898E0,-1.619692184E0,3.116578762E0
2.503451208E0,1.629105032E0,-1.705023087E0,-1.894693168E0,3.025053576E0
2.513491208E0,1.258819868E0,-1.545833372E0,-2.332403453E0,3.068278694E0
2.523531208E0,8.765430884E-1,-1.464423027E0,-2.932309653E0,3.392831043E0
2.533571208E0,4.511020895E-1,-1.396197569E0,-3.655469896E0,3.938949213E0
2.543611208E0,-1.714262931E-2,-1.245729122E0,-4.340185865E0,4.515456595E0
2.553651208E0,-3.402118374E-1,-1.110358770E0,-4.913725215E0,5.049092610E0
2.563691208E0,-6.592051524E-1,-9.597049668E-1,-5.156726142E0,5.286530957E0
2.573731208E0,-9.369101813E-1,-7.969325164E-1,-5.038548651E0,5.186508906E0
2.583771208E0,-1.153316802E0,-6.995477244E-1,-4.761195332E0,4.948584410E0
2.593811208E0,-1.324050968E0,-6.763215606E-1,-4.440718213E0,4.683001182E0
2.603851208E0,-1.459129981E0,-6.890263908E-1,-4.124158729E0,4.428600557E0
2.613891208E0,-1.532358464E0,-6.889176326E-1,-3.882531897E0,4.230459065E0
2.623931208E0,-1.551606474E0,-6.280242902E-1,-3.608693340E0,3.978010153E0
2.633970208E0,-1.516645826E0,-5.595571956E-1,-3.259260809E0,3.638145109E0
2.644010208E0,-1.435930861E0,-4.928987910E-1,-2.877695489E0,3.253609992E0
