"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.535019500E0,-1.068998856E0,1.157352258E0,2.705813076E0,3.131077643E0
2.545055500E0,2.179739669E-2,5.336800504E-1,3.714559810E0,3.752764862E0
2.555092500E0,8.173465350E-1,-1.020707506E-1,5.277266493E0,5.341162367E0
2.565129500E0,9.959393582E-1,-4.638496774E-1,6.849282235E0,6.936837814E0
2.575165500E0,8.265507833E-1,-4.415571678E-1,6.059061445E0,6.131099781E0
2.585202500E0,9.638644568E-1,-1.427053910E-1,3.311965857E0,3.452320575E0
2.595238500E0,5.991377293E-1,7.223463106E-1,-5.885734186E-3,9.385013868E-1
2.605275500E0,9.614869058E-3,1.930914915E0,-3.479948176E0,3.979769361E0
2.615312500E0,-4.110434729E-1,2.840286173E0,-6.275806035E0,6.900863980E0
2.625348500E0,-3.286320846E-1,3.304811203E0,-7.618137299E0,8.310583135E0
2.635385500E0,3.414271080E-1,3.109433509E0,-7.141015027E0,7.796104465E0
2.645421500E0,2.014200901E0,2.377183769E0,-6.278817351E0,7.009390506E0
2.655458500E0,3.534001592E0,1.313625528E0,-5.786978806E0,6.906801212E0
2.665495500E0,4.644528762E0,-2.741917294E-1,-4.204526954E0,6.270954906E0
2.675531500E0,3.344983622E0,-1.681186767E0,-7.988372469E-1,3.827981886E0
2.685568500E0,-4.045135217E-1,-2.930901643E0,5.403530756E-2,2.959178171E0
2.695605500E0,-2.326255106E0,-3.831081662E0,-1.193161776E0,4.638133735E0
2.705641500E0,-2.084393801E0,-3.885333298E0,-2.273195132E0,4.960637909E0
2.715678500E0,-2.063235359E0,-3.388502401E0,-2.894555351E0,4.910940780E0
2.725714500E0,-2.782363654E0,-2.494708711E0,-3.350528244E0,5.019079454E0
2.735751500E0,-3.233600595E0,-1.292357451E0,-3.942522576E0,5.260213385E0
2.745788500E0,-2.533544748E0,-8.840639234E-2,-4.765050402E0,5.397441061E0
2.755824500E0,-2.125361440E0,6.885020417E-1,-4.975815629E0,5.454350327E0
2.765861500E0,-1.940138167E0,9.854955733E-1,-3.752923100E0,4.338175818E0
2.775897500E0,-1.937814922E0,8.446437496E-1,-2.122904148E0,2.995875791E0
2.785934500E0,-1.734273491E0,4.355538315E-1,-8.732698171E-1,1.989977853E0
2.795971500E0,-1.708805505E0,-2.984009564E-2,1.552003793E-1,1.716098436E0
2.806007500E0,-5.828974532E-1,-3.839223325E-2,1.492657331E0,1.602894043E0
2.816044500E0,1.688204156E0,1.849439228E-1,2.292019658E0,2.852646428E0
2.826080500E0,3.832545805E0,-3.149251878E-2,2.698544987E0,4.687381377E0
2.836117500E0,5.274245237E0,-5.257260829E-1,2.651908765E0,5.926775753E0
2.846154500E0,6.334617330E0,-1.326762468E0,1.629032088E0,6.673935938E0
2.856190500E0,7.620241127E0,-2.145288459E0,6.460097408E-1,7.942774452E0
2.866227500E0,8.188689306E0,-3.549313111E0,-1.455325198E-1,8.925997750E0
2.876264500E0,6.159521288E0,-5.746526599E0,-1.351316096E0,8.531607447E0
2.886300500E0,2.440688771E0,-7.363105141E0,-1.055871491E0,7.828610579E0
2.896337500E0,-1.557648402E0,-7.638677398E0,-2.194601829E-1,7.798962989E0
2.906373500E0,-6.364417664E0,-6.574476548E0,-5.844575635E-1,9.169031832E0
2.916410500E0,-1.059802458E1,-6.478755289E0,-1.224854270E-1,1.242205288E1
2.926447500E0,-9.188196563E0,-4.519776077E0,3.316501834E0,1.076338777E1
2.936483500E0,-8.402505026E0,-1.502819207E0,5.261880130E0,1.002735951E1
2.946520500E0,-7.737291859E0,1.251771927E-1,5.900301354E0,9.731131009E0
