"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.929820833E-1,3.927532654E0,-2.285597076E0,3.315305786E0,5.625008373E0
1.002905083E0,4.827161865E0,-3.176394653E-1,4.415218506E0,6.549545095E0
1.012829083E0,4.305496674E0,2.093845825E0,4.302652588E0,6.436948908E0
1.022752458E0,2.762355652E0,4.624633026E0,3.051554260E0,6.191108364E0
1.032675458E0,1.372645569E0,6.716233521E0,1.431024170E0,7.002840762E0
1.042598458E0,8.652008057E-1,8.024213562E0,2.694396973E-3,8.070723820E0
1.052521458E0,1.110091553E0,8.145311737E0,-8.466394043E-1,8.264091289E0
1.062444458E0,1.149010620E0,6.952292633E0,-1.338815918E0,7.172658247E0
1.072367458E0,6.436614990E-3,4.408482513E0,-1.641636200E0,4.704224582E0
1.082290458E0,-8.282276917E-1,2.132016449E0,-1.523980865E0,2.748449186E0
1.092214458E0,-8.912466431E-1,1.290316772E0,-1.012943573E0,1.866893847E0
1.102137458E0,-6.454577637E-1,1.134041748E0,-6.712042236E-1,1.467372318E0
1.112060458E0,-1.844165039E-1,1.109642487E0,-7.048841858E-1,1.327470380E0
1.121983458E0,7.933502197E-2,1.115180969E0,-6.487509155E-1,1.292594442E0
1.131906458E0,2.552192688E-1,1.182540894E0,-2.314187622E-1,1.231703894E0
1.141829458E0,3.655398560E-1,1.160087585E0,5.878276062E-1,1.350912242E0
1.151752458E0,4.152365112E-1,7.813751221E-1,1.232985992E0,1.517637275E0
1.161676458E0,3.737727356E-1,-4.131408691E-2,1.653311920E0,1.695539211E0
1.171599458E0,2.016307068E-1,-1.174906769E0,1.963766327E0,2.297267734E0
1.181522458E0,2.679428101E-2,-2.296973419E0,2.127675476E0,3.131103281E0
1.191445458E0,-2.070195007E-1,-3.295397186E0,2.974763947E0,4.444290745E0
1.201368458E0,-1.472937012E0,-4.162693634E0,4.684807892E0,6.437778088E0
1.211291458E0,-3.839515686E0,-5.439388733E0,6.974596252E0,9.642293471E0
1.221214458E0,-5.770799561E0,-7.731123047E0,8.026309204E0,1.254966257E1
1.231138458E0,-8.512049103E0,-1.427311890E1,5.893694000E0,1.763271198E1
1.241061458E0,-8.669970703E0,-3.389985489E1,1.901046753E-2,3.499098334E1
1.250984458E0,-3.497476959E0,-6.474231766E1,1.893262939E0,6.486435450E1
1.260907458E0,-8.341254272E0,-6.617888031E1,2.610720978E0,6.675355111E1
1.270830458E0,-4.692591705E0,-4.924758911E1,-4.944667511E0,4.971715184E1
1.280753458E0,-3.344046021E-1,-3.931978409E1,-2.630928955E0,3.940912374E1
1.290676458E0,-4.660857697E0,-3.563639374E1,4.078418884E0,3.617056336E1
1.300599458E0,-6.045927429E0,-3.076956436E1,8.531957703E0,3.249790196E1
1.310523458E0,-8.057294769E0,-2.449536163E1,8.688232727E0,2.721080904E1
1.320446458E0,-8.704698486E0,-1.826576614E1,2.880310364E0,2.043786134E1
1.330369458E0,-6.659501495E0,-1.264959503E1,-2.413880310E0,1.449786304E1
1.340292458E0,-4.317920837E0,-8.140072632E0,-3.159629517E0,9.741071886E0
1.350215458E0,-2.832260284E0,-5.187462616E0,-1.647923126E0,6.135724679E0
1.360138458E0,-1.341809692E0,-3.325185242E0,-1.703457642E-1,3.589753170E0
1.370061458E0,1.131646729E-1,-2.301763458E0,1.159039764E0,2.579591913E0
1.379985458E0,1.169068909E0,-1.716330872E0,2.706821136E0,3.411655674E0
1.389908458E0,2.586172028E0,-9.328601074E-1,3.911815338E0,4.781298252E0
1.399831458E0,3.985162811E0,4.658312988E-1,4.365671539E0,5.929385248E0
1.409754458E0,4.818779297E0,2.323767700E0,4.744833069E0,7.150802129E0
1.419677458E0,4.935686188E0,4.667294312E0,5.283562775E0,8.605850912E0
1.429600458E0,3.176095276E0,6.995402985E0,4.715643768E0,9.014462839E0
1.439523458E0,9.819580078E-1,8.547824707E0,2.779869232E0,9.041970012E0
1.449447458E0,-2.872526550E-1,9.026379547E0,1.642085266E-1,9.032441877E0
1.459370458E0,-7.972421265E-1,7.437134399E0,-2.429148560E0,7.864307077E0
1.469293458E0,-1.008303223E0,4.397106171E0,-3.368744659E0,5.630244990E0
1.479216458E0,-1.238823853E0,2.343975677E0,-2.927911377E0,3.949882472E0
1.489139458E0,-1.431323547E0,1.087787933E0,-2.661465454E0,3.211754668E0
1.499062458E0,-1.577120361E0,-1.317260742E-2,-2.924767914E0,3.322912804E0
1.508985458E0,-1.707798615E0,-1.016236725E0,-3.385809174E0,3.925941537E0
1.518909458E0,-1.761985931E0,-1.712139587E0,-3.687431946E0,4.430933394E0
1.528832458E0,-1.389710083E0,-1.956431580E0,-3.074007568E0,3.899800145E0
1.538755458E0,-5.884263611E-1,-2.065854034E0,-1.724414063E0,2.754560279E0
1.548678458E0,8.217910767E-2,-2.439776459E0,-3.385958862E-1,2.464530330E0
1.558601458E0,6.468049622E-1,-2.588267670E0,9.851014709E-1,2.843925297E0
1.568524458E0,1.269360352E0,-2.269730072E0,2.304308167E0,3.474591548E0
1.578447458E0,1.428629150E0,-1.675316162E0,3.287912750E0,3.957023597E0
1.588370458E0,1.089135132E0,-9.400451660E-1,3.935316467E0,4.190061568E0
1.598294458E0,-4.026626587E-2,-3.870950317E-1,4.253704376E0,4.271471041E0
1.608217458E0,-1.779948578E0,-4.011657715E-1,4.488865356E0,4.845519900E0
1.618140458E0,-3.603905640E0,-1.863325195E0,5.228327637E0,6.617818864E0
1.628063458E0,-6.915169830E0,-5.208119659E0,5.670508118E0,1.034885242E1
1.637986458E0,-1.357586884E1,-1.559666656E1,3.518732758E0,2.097478731E1
1.647909458E0,-7.673343201E0,-4.887291824E1,-1.385369110E0,4.949102526E1
1.657832458E0,-1.178199921E0,-7.956479416E1,4.437821503E0,7.969716986E1
1.667756458E0,-1.019604721E1,-7.416776733E1,-1.569935303E0,7.488178541E1
1.677679458E0,-4.965025177E0,-4.666441086E1,-6.174809418E0,4.733230384E1
1.687602458E0,-7.058871002E0,-2.728151779E1,-3.206781464E0,2.836181095E1
1.697525458E0,-6.346352692E0,-2.113125732E1,2.049987030E0,2.215871556E1
1.707448458E0,-4.856351166E0,-1.780083298E1,8.962911530E0,2.051310762E1
1.717371458E0,-5.465584259E0,-1.431009201E1,1.149983597E1,1.915457052E1
1.727294458E0,-5.724695435E0,-1.103759720E1,9.304052124E0,1.552952271E1
1.737218458E0,-4.160148926E0,-8.516988831E0,4.853656769E0,1.064912775E1
1.747141458E0,-1.218615875E0,-5.835165710E0,2.098336487E0,6.319588557E0
1.757064458E0,1.479523315E0,-3.531905365E0,2.014810181E0,4.326985650E0
1.766987458E0,2.907853088E0,-1.721869354E0,1.969903564E0,3.911644630E0
1.776910458E0,3.410058746E0,-5.330415344E-1,1.319206696E0,3.694988530E0
1.786833458E0,3.002156982E0,4.637356567E-1,5.571414185E-1,3.088430648E0
1.796756458E0,2.744842072E0,1.651665344E0,-3.721261597E-1,3.225001440E0
1.806680458E0,2.235002289E0,2.992726593E0,-1.176104279E0,3.915976119E0
1.816603458E0,9.412426758E-1,4.277953949E0,-1.710942078E0,4.702568506E0
1.826526458E0,-7.141648865E-1,4.882696381E0,-1.747316437E0,5.234870596E0
1.836449458E0,-1.646276550E0,4.537963257E0,-1.267264709E0,4.990921442E0
1.846372458E0,-1.858834534E0,3.528462524E0,-6.960525513E-1,4.048432137E0
1.856295458E0,-1.635049896E0,2.209555206E0,3.981719971E-2,2.749019422E0
1.866218458E0,-1.068178711E0,8.102650452E-1,4.881349182E-1,1.426818454E0
1.876142458E0,-4.120930481E-1,-4.966671753E-1,2.715353394E-1,7.001645548E-1
1.886065458E0,3.406915283E-1,-1.368903351E0,-6.200106812E-1,1.540902445E0
1.895988458E0,1.131646729E0,-1.542392578E0,-1.504970398E0,2.434036787E0
1.905911458E0,1.747017059E0,-1.337019653E0,-1.690434723E0,2.774393575E0
1.915834458E0,2.308649139E0,-1.117875366E0,-1.089284821E0,2.786762926E0
1.925757458E0,2.686463470E0,-6.441105652E-1,-5.745053101E-1,2.821705291E0
1.935680458E0,2.796933746E0,9.894424438E-2,-1.326242065E-1,2.801823964E0
1.945603458E0,2.622845764E0,1.034648438E0,4.746629333E-1,2.859217059E0
1.955527458E0,2.033521271E0,1.740430756E0,6.724017334E-1,2.759788409E0
1.965450458E0,1.215771790E0,1.853894806E0,3.079096985E-1,2.238266154E0
1.975373458E0,5.758525085E-1,1.444346466E0,1.832189941E-1,1.565666639E0
1.985296458E0,-1.913021851E-1,7.554789734E-1,7.030879211E-1,1.049608322E0
1.995219458E0,-1.895807648E0,-2.782713318E-1,1.514700165E0,2.442506532E0
2.005142458E0,-4.720882874E0,-2.046244812E0,2.359243927E0,5.660378507E0
2.015065458E0,-8.018226013E0,-4.629722443E0,3.541335754E0,9.912988309E0
2.024988958E0,-1.307980042E1,-9.685758362E0,2.575693817E0,1.647814591E1
2.034911958E0,-1.002600082E1,-3.126907562E1,4.890330505E-1,3.284075115E1
2.044834958E0,6.735992432E0,-7.454438416E1,9.093290405E0,7.539845312E1
2.054757958E0,-6.372997284E0,-7.774368118E1,9.483079834E0,7.857877488E1
2.064680958E0,-6.582112427E0,-5.362328979E1,-3.696862335E0,5.415208402E1
2.074603958E0,-4.602179718E0,-3.094544861E1,-8.585845642E0,3.244252754E1
2.084527958E0,-6.209237823E0,-2.420751022E1,-5.325774994E0,2.555233971E1
2.094450958E0,-5.009782104E0,-2.203612564E1,1.062191162E0,2.262337287E1
2.104373958E0,-4.344715118E0,-1.982911514E1,8.103997650E0,2.185738170E1
2.114296958E0,-5.315745850E0,-1.599947891E1,1.442131073E1,2.218591180E1
2.124219958E0,-6.830895081E0,-1.069001999E1,1.183858154E1,1.735193557E1
2.134142958E0,-6.529721375E0,-6.266119537E0,4.230802002E0,9.990055098E0
2.144065958E0,-5.108876038E0,-3.359314270E0,-7.821235657E-1,6.164196947E0
2.153988958E0,-3.963158569E0,-2.478096771E0,-2.082020416E0,5.116873896E0
2.163912958E0,-2.973716125E0,-2.278112640E0,-1.458716583E0,4.020029710E0
2.173835958E0,-2.161505127E0,-1.087189178E0,-4.601431274E-1,2.462887822E0
2.183758958E0,-1.863624573E0,8.258326721E-1,-3.168910217E-1,2.062890223E0
2.193681958E0,-1.920057220E0,2.722987518E0,-6.638694763E-1,3.397352416E0
2.203604958E0,-1.579964447E0,4.152065735E0,-1.194515991E-1,4.444120408E0
2.213527958E0,-9.463320923E-1,5.082979889E0,3.867956543E-1,5.184769991E0
2.223451958E0,-1.818717957E-1,5.309458923E0,5.111869812E-1,5.337110036E0
2.233374958E0,7.911048889E-1,4.555327148E0,5.269042969E-2,4.623811053E0
2.243297958E0,1.960024109E0,2.719694366E0,-4.159849548E-1,3.378087541E0
2.253220958E0,2.443219299E0,7.420069885E-1,-2.757266235E-1,2.568252341E0
2.263143958E0,2.460732880E0,-2.499801636E-2,2.095642090E-3,2.460860743E0
2.273066958E0,2.198777618E0,-4.685256958E-2,4.161346436E-2,2.199670398E0
2.282989958E0,1.917961578E0,5.403762817E-2,-2.848576355E-1,1.939752704E0
2.292912958E0,1.661694489E0,-1.496887207E-4,-8.072712708E-1,1.847407779E0
2.302836958E0,1.471739502E0,-2.938389587E-1,-1.298100586E0,1.984294239E0
2.312759958E0,1.454375610E0,-6.382727051E-1,-1.622176666E0,2.270254963E0
2.322682958E0,1.491648102E0,-7.418572998E-1,-1.687440948E0,2.371249305E0
2.332605958E0,1.443747711E0,-4.589456177E-1,-1.589694214E0,2.195943129E0
2.342528958E0,1.277144165E0,1.919009399E-1,-1.190773773E0,1.756663134E0
2.352451958E0,1.249302063E0,5.522016907E-1,-5.605842590E-1,1.476460993E0
2.362374958E0,1.518741760E0,2.366578674E-1,4.608915710E-1,1.604682062E0
2.372298958E0,1.727557526E0,-4.864883423E-1,1.342857513E0,2.241515606E0
2.382221958E0,1.109941864E0,-1.141077118E0,1.952240295E0,2.518981957E0
2.392144958E0,-1.107097778E0,-2.210752716E0,2.549647980E0,3.551590895E0
2.402067958E0,-3.968098297E0,-3.984114990E0,3.544479218E0,6.646977454E0
2.411990958E0,-7.157815247E0,-7.360194397E0,4.519102478E0,1.121735565E1
2.421913958E0,-1.036235138E1,-1.759845383E1,5.768105164E0,2.122156781E1
2.431836958E0,-4.631668396E0,-4.253360092E1,9.049281921E0,4.373155683E1
2.441760958E0,-2.398013306E-1,-7.458494980E1,1.151061356E1,7.546831432E1
2.451683958E0,-6.805897064E0,-6.467151489E1,3.182082825E0,6.510645686E1
2.461606958E0,-2.867437134E0,-4.474360519E1,-6.553072815E0,4.531175526E1
2.471529958E0,-6.276897125E0,-3.602782974E1,-7.004234619E0,3.723524212E1
2.481452958E0,-8.256680145E0,-3.241643967E1,-2.347717896E0,3.353371597E1
