"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.844019208E0,1.106439148E1,-1.941851898E1,5.446873169E0,2.300365331E1
1.853942208E0,8.567882996E0,-1.908306656E1,7.278614044E0,2.214836948E1
1.863865208E0,9.063801727E0,-2.001233414E1,2.911146240E0,2.216124527E1
1.873789208E0,8.649762726E0,-1.924742477E1,-2.099384308E0,2.120587584E1
1.883712208E0,6.686445465E0,-1.588646393E1,-2.217788086E0,1.737834495E1
1.893635208E0,4.242926788E0,-1.209140579E1,-5.807922363E-1,1.282738638E1
1.903558208E0,1.982178040E0,-1.014171021E1,1.466350708E0,1.043712125E1
1.913481875E0,6.454577637E-1,-9.068292389E0,2.722089386E0,9.490011233E0
1.923404875E0,4.834945679E-2,-7.867489471E0,3.107537842E0,8.459108682E0
1.933327875E0,-3.414399719E-1,-6.446644135E0,3.018622742E0,7.126561942E0
1.943250875E0,-5.221142578E-1,-4.779411163E0,2.473456421E0,5.406788421E0
1.953173875E0,-3.737727356E-1,-2.754122772E0,1.696272583E0,3.256107949E0
1.963097875E0,1.549278259E-1,-4.510121155E-1,8.024812317E-1,9.334830940E-1
1.973020875E0,7.420069885E-1,1.947899323E0,-3.212319946E-1,2.109046262E0
1.982943875E0,1.091530151E0,4.081562347E0,-1.275497589E0,4.413330190E0
1.992866875E0,1.212927704E0,5.997727661E0,-1.530716858E0,6.307695682E0
2.002789875E0,1.266815643E0,7.641758881E0,-1.184337158E0,7.836067583E0
2.012712875E0,1.433269501E0,8.515192566E0,-1.001417542E0,8.692847807E0
2.022635875E0,1.575024719E0,8.222700806E0,-1.013093262E0,8.433259712E0
2.032558875E0,1.617835693E0,6.286776581E0,-8.238867188E-1,6.543679503E0
2.042481875E0,1.381626892E0,3.529809723E0,-3.927832031E-1,3.810869742E0
2.052404875E0,9.279203796E-1,1.612297211E0,-3.481759644E-1,1.892555159E0
2.062328875E0,1.058299255E-1,2.814147949E-1,-7.542814636E-1,8.119943265E-1
2.072251875E0,-8.599617004E-1,-9.901908875E-1,-1.181044006E0,1.764901432E0
2.082174875E0,-1.894310760E0,-1.901495819E0,-1.223256226E0,2.949653437E0
2.092097875E0,-2.863245850E0,-2.502645721E0,-8.671467590E-1,3.900430220E0
2.102020875E0,-3.558549957E0,-3.049907684E0,-6.665638733E-1,4.733869673E0
2.111943875E0,-3.302731934E0,-3.366199951E0,-4.793032837E-1,4.740155269E0
2.121866875E0,-2.468067627E0,-3.627406769E0,2.409988403E-1,4.394032103E0
2.131789875E0,-1.011596375E0,-3.881129150E0,1.251098328E0,4.201397117E0
2.141713875E0,1.807790680E0,-4.191284180E0,2.478845215E0,5.194193279E0
2.151636875E0,6.228397980E0,-4.975054321E0,5.303770752E0,9.574658797E0
2.161559875E0,1.535027893E1,-8.966204681E0,6.021677856E0,1.876924329E1
2.171482875E0,2.298395462E1,-3.045237396E1,5.284161530E0,3.851664073E1
2.181405875E0,2.660223038E1,-6.937069290E1,5.531896362E0,7.450217159E1
2.191328875E0,1.969304810E1,-7.342246719E1,4.220473480E0,7.613466509E1
2.201251875E0,1.715657272E1,-4.034155930E1,-5.726641388E0,4.421067536E1
2.211174875E0,1.230695755E1,-2.604883118E1,1.987866211E-1,2.881045515E1
2.221097875E0,7.943231964E0,-2.240361145E1,8.222700806E0,2.515212811E1
2.231021875E0,9.480086060E0,-1.902603516E1,9.249864807E0,2.318236494E1
2.240944875E0,1.074854828E1,-1.578407684E1,6.196963348E0,2.007662139E1
2.250867875E0,9.099727020E0,-1.306797501E1,-2.085163879E-1,1.592546645E1
2.260790875E0,5.992338867E0,-1.075603271E1,-2.102827148E0,1.249088655E1
2.270713875E0,4.224515076E0,-8.265212402E0,1.202299805E0,9.359796392E0
2.280636875E0,2.627486115E0,-5.854774933E0,2.584974518E0,6.918393315E0
2.290559875E0,6.969506836E-1,-3.689078522E0,3.327729950E0,5.016854315E0
2.300482875E0,-1.157393188E0,-1.592238922E0,3.249891815E0,3.799550051E0
2.310405875E0,-2.197879486E0,4.436773682E-1,2.533930664E0,3.383537860E0
2.320328875E0,-1.999392242E0,2.217488708E0,1.773961029E0,3.473004930E0
2.330252875E0,-5.131329346E-1,4.155658264E0,1.196761322E0,4.354886758E0
2.340175875E0,1.433718567E0,6.519991608E0,6.478527832E-1,6.707127010E0
2.350098875E0,2.944826202E0,9.111552429E0,-1.137634277E-2,9.575621048E0
2.360021875E0,3.939058685E0,1.112456635E1,-1.071771240E0,1.184993052E1
2.369944875E0,4.594545593E0,1.174846893E1,-2.182311859E0,1.280229888E1
2.379867875E0,4.852309570E0,1.042701691E1,-2.366129608E0,1.174164209E1
2.389790875E0,3.881877594E0,6.987170105E0,-1.437760162E0,8.121371437E0
2.399713875E0,2.246378632E0,3.443589020E0,-3.547622681E-1,4.126787923E0
2.409636875E0,5.486091614E-1,9.765692139E-1,4.141886902E-1,1.194241061E0
2.419559875E0,-9.078620911E-1,-1.290316772E0,8.023315430E-1,1.769990637E0
2.429483875E0,-1.978585510E0,-3.463347931E0,-5.284011841E-2,3.989031410E0
2.439406875E0,-2.793341217E0,-5.097200317E0,-2.672991486E0,6.397584678E0
2.449329875E0,-3.043022003E0,-5.830225983E0,-3.317102051E0,7.365777891E0
2.459252875E0,-2.272574158E0,-6.008505249E0,-2.089205475E0,6.755109780E0
2.469175875E0,-1.189127197E0,-5.835165710E0,-1.543739777E0,6.151935863E0
2.479098875E0,-4.712200928E-1,-5.682483215E0,-8.976832581E-1,5.772217867E0
2.489021875E0,3.399430847E-1,-5.080285492E0,6.900650024E-2,5.092113891E0
2.498944875E0,1.017284546E0,-3.704795837E0,8.722361755E-1,3.939692373E0
2.508867875E0,1.134640503E0,-2.090852051E0,1.269510040E0,2.696428585E0
2.518791875E0,1.152303772E0,-8.610095215E-1,1.377435608E0,1.991599918E0
2.528714875E0,1.600022736E0,-3.508703613E-1,1.644779663E0,2.321310601E0
2.538637875E0,3.383713531E0,-5.173242188E-1,2.312990112E0,4.131230431E0
2.548560875E0,5.446274414E0,-1.374441833E0,3.401676178E0,6.566764513E0
2.558483875E0,8.627309418E0,-2.424508209E0,4.440515900E0,1.000134437E1
2.568406875E0,1.611952927E1,-8.128247223E0,5.780828705E0,1.895588582E1
2.578329875E0,3.272898972E1,-4.192870880E1,7.931705933E0,5.377839109E1
2.588252875E0,5.253071182E1,-7.917515442E1,1.753738083E1,9.662163571E1
2.598175875E0,3.737068726E1,-7.285469788E1,1.947225723E1,8.416379311E1
2.608099875E0,2.097273697E1,-4.018064392E1,9.144034882E0,4.623800618E1
2.618022875E0,1.494596970E1,-1.984752686E1,5.180576935E0,2.538000610E1
2.627945875E0,7.311246185E0,-1.270228546E1,8.198451233E-1,1.467905047E1
2.637868875E0,1.367556152E0,-1.127141098E1,-4.092339935E0,1.206905802E1
2.647791875E0,-2.377056885E0,-1.275811935E1,-4.290378113E0,1.366848028E1
2.657714875E0,-3.511248322E0,-1.261127472E1,-1.718576202E0,1.320328061E1
2.667637875E0,-3.198997650E0,-1.041728714E1,5.113366699E-1,1.090939607E1
2.677560875E0,-1.979184265E0,-7.856262817E0,2.083666992E0,8.365387256E0
2.687483875E0,-1.254690857E0,-5.316793671E0,3.838916931E0,6.676812659E0
2.697406875E0,-9.618997192E-1,-2.561473389E0,5.259013824E0,5.928205749E0
2.707330875E0,-1.144070892E0,3.543132019E-1,5.853577423E0,5.974847672E0
2.717253875E0,-1.583257599E0,3.083437958E0,5.231770477E0,6.275804059E0
2.727176875E0,-1.829046478E0,5.583688660E0,3.480412445E0,6.829074671E0
2.737099875E0,-1.420096893E0,7.970625000E0,1.296154633E0,8.199241118E0
