"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.747605292E0,-8.455317078E0,-9.891430664E-1,-5.254074097E-2,8.513139927E0
1.757527292E0,-7.554490356E0,-9.098080444E-1,4.966671753E-1,7.625270717E0
1.767448292E0,-5.153034210E0,-1.243913269E0,1.116378479E0,5.417322466E0
1.777370292E0,-4.101321259E0,-1.714684296E0,1.311572571E0,4.634781646E0
1.787292292E0,-5.098697205E0,-1.984423370E0,1.200653229E0,5.601447801E0
1.797213292E0,-6.310128021E0,-1.927391968E0,1.072519684E0,6.684523462E0
1.807135292E0,-6.571634216E0,-1.815424805E0,9.193881226E-1,6.879492570E0
1.817057292E0,-6.098318481E0,-1.884880371E0,1.038839722E0,6.466950617E0
1.826978292E0,-6.556665344E0,-2.201022949E0,7.376660156E-1,6.955466455E0
1.836900292E0,-7.346722412E0,-2.539020081E0,2.122586060E-1,7.775989126E0
1.846822292E0,-6.356381836E0,-2.753074951E0,1.076261902E-1,6.927813156E0
1.856743292E0,-4.566404114E0,-2.934797058E0,1.751358032E-1,5.430999250E0
1.866665292E0,-4.252357178E0,-2.966082001E0,-3.218307495E-1,5.194589400E0
1.876587292E0,-4.466861115E0,-2.707270203E0,-8.842112732E-1,5.297545634E0
1.886508292E0,-6.658154297E0,-2.319277039E0,-1.689386902E0,7.250109842E0
1.896430292E0,-7.737260284E0,-1.819316711E0,-1.922003174E0,8.177359366E0
1.906352167E0,-7.348818054E0,-1.210233307E0,-1.697320404E0,7.638762204E0
1.916273167E0,-8.253087616E0,-9.144483948E-1,-1.783840485E0,8.493041737E0
1.926195167E0,-9.534572754E0,-6.459068298E-1,-1.754202118E0,9.716094807E0
1.936117167E0,-1.043629761E1,-5.119354248E-1,-1.878593445E0,1.061637881E1
1.946038167E0,-1.112202164E1,-1.770817566E-1,-2.107467499E0,1.132131364E1
1.955960167E0,-1.188887695E1,4.604425049E-1,-2.409539337E0,1.213932792E1
1.965882167E0,-1.337528595E1,1.218466187E0,-3.396137695E0,1.385339978E1
1.975803167E0,-1.464943634E1,1.775906982E0,-5.649551697E0,1.580117923E1
1.985725167E0,-1.552197189E1,1.499731293E0,-8.831185455E0,1.792123439E1
1.995647167E0,-1.581551147E1,9.222322083E-1,-1.103520218E1,1.930690557E1
2.005568167E0,-1.268596939E1,5.581892395E-1,-1.169009033E1,1.725988432E1
2.015490167E0,-1.099792969E1,9.574090576E-1,-1.246278351E1,1.664908593E1
2.025412167E0,-9.191935272E0,2.099384308E0,-1.127650040E1,1.469893022E1
2.035333167E0,-7.368277588E0,1.490899658E0,-6.425538025E0,9.889481044E0
2.045255167E0,-8.488248596E0,-3.117267609E0,5.161267090E-1,9.057268261E0
2.055177167E0,-1.277054352E1,-5.553002472E0,2.513423309E0,1.415061536E1
2.065099167E0,-1.688892929E1,-5.306764526E0,-2.312541046E0,1.785344584E1
2.075020167E0,-1.510658569E1,-3.203188934E0,-4.198169861E0,1.600293663E1
2.084942167E0,-1.323008789E1,-3.015479279E0,-3.840713196E0,1.410246144E1
2.094863167E0,-1.296424072E1,-3.009641418E0,-4.779261475E0,1.414110389E1
2.104785167E0,-1.264510437E1,-1.845212860E0,-4.250560913E0,1.346739556E1
2.114707167E0,-1.206970093E1,-1.222807159E0,-1.434017944E0,1.221594635E1
2.124629167E0,-1.047880920E1,-1.568438416E0,1.820364532E0,1.075077525E1
2.134550167E0,-1.010967682E1,-1.104253693E0,3.298540649E0,1.069136624E1
2.144472167E0,-9.144483948E0,-4.245172119E-1,3.050356750E0,9.649169801E0
2.154394167E0,-9.600585480E0,-2.912942505E-1,1.829944611E0,9.777770256E0
2.164315167E0,-1.039827667E1,3.869453430E-1,1.162033539E0,1.047015790E1
2.174237167E0,-1.079031143E1,6.896159363E-1,1.036744080E0,1.086191646E1
2.184159167E0,-1.146810196E1,8.256829834E-1,1.451531525E0,1.158904909E1
2.194080167E0,-1.177167068E1,8.768765259E-1,2.006128235E0,1.197354140E1
2.204002167E0,-1.258163635E1,8.110134888E-1,2.560275879E0,1.286508176E1
2.213924167E0,-1.281230667E1,6.875202942E-1,3.250490570E0,1.323607099E1
2.223845167E0,-1.193393326E1,4.167333984E-1,3.483705597E0,1.243899652E1
2.233767167E0,-1.062116318E1,-2.149530029E-1,3.068469086E0,1.105761342E1
2.243689167E0,-1.003962250E1,-6.643185425E-1,2.247576141E0,1.030955564E1
2.253610167E0,-8.807834015E0,-9.003776550E-1,1.496138763E0,8.979256715E0
2.263532167E0,-8.853489075E0,-1.077010345E0,9.386979675E-1,8.968019511E0
2.273454167E0,-8.114924927E0,-1.039588165E0,7.949967957E-1,8.219779196E0
2.283375167E0,-6.996151428E0,-8.655001831E-1,9.568103027E-1,7.114120559E0
2.293297167E0,-6.855144653E0,-6.418652344E-1,1.152752838E0,6.980962563E0
2.303219167E0,-7.737559662E0,-2.447410583E-1,1.401535492E0,7.867275859E0
2.313140167E0,-6.955286407E0,8.472381592E-2,1.330433350E0,7.081895229E0
2.323062167E0,-6.280489655E0,2.528242493E-1,1.203796692E0,6.399812253E0
2.332984167E0,-6.040089569E0,3.523672485E-1,1.044078827E0,6.139783814E0
2.342905167E0,-6.000871124E0,4.358935547E-1,8.933422852E-1,6.082640700E0
2.352827167E0,-5.557642822E0,3.035687256E-1,5.384303284E-1,5.591909775E0
2.362749167E0,-5.212460632E0,1.356179810E-1,2.326162720E-1,5.219410734E0
2.372670167E0,-5.733676758E0,7.978408813E-2,7.873626709E-2,5.734772364E0
2.382592167E0,-6.528972931E0,3.233276367E-2,-9.340576172E-2,6.529721095E0
2.392514167E0,-7.001839600E0,-2.200424194E-2,-2.266287231E-1,7.005540846E0
2.402435167E0,-7.111860809E0,-1.706451416E-2,-2.022294617E-1,7.114755943E0
2.412357167E0,-6.611002350E0,-1.115180969E-1,-2.597099304E-1,6.617041454E0
2.422279167E0,-7.261998596E0,4.146377563E-2,-3.838018799E-1,7.272251834E0
2.432200167E0,-6.433471527E0,-1.362167358E-2,-7.189549255E-1,6.473533627E0
2.442122167E0,-6.212830353E0,-1.014889526E-1,-1.164129181E0,6.321768562E0
2.452044167E0,-6.961124268E0,-2.589614868E-1,-1.896406403E0,7.219464618E0
2.461965167E0,-7.595954132E0,-4.544549561E-1,-3.016976166E0,8.185792183E0
2.471887167E0,-8.139324188E0,-5.246589661E-1,-4.453987885E0,9.293108917E0
2.481809167E0,-9.186396790E0,-4.290078735E-1,-4.818479919E0,1.038227733E1
2.491730167E0,-1.044542862E1,-1.188528442E-1,-3.842509460E0,1.113040808E1
2.501652167E0,-1.119402191E1,2.760260010E-1,-3.163671112E0,1.163576950E1
