"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.678014042E0,-2.482437744E0,-8.825347595E0,3.368445282E0,9.767071257E0
1.687935042E0,2.321222992E0,-9.704020386E0,-1.787433014E0,1.013661702E1
1.697857042E0,4.507277069E0,-9.798324280E0,-2.386936340E0,1.104627405E1
1.707778042E0,3.729195099E0,-9.862840118E0,-1.844763794E0,1.070446938E1
1.717699042E0,2.446662140E0,-9.840237122E0,-1.137185211E0,1.020341180E1
1.727620042E0,1.102307739E0,-9.461674347E0,6.780899048E-2,9.525910028E0
1.737541042E0,1.975891113E-2,-8.689430237E0,1.648072815E-1,8.691015458E0
1.747462042E0,-5.333409119E-1,-7.871531067E0,-6.092330933E-2,7.889814036E0
1.757383667E0,-7.837701416E-1,-7.376959534E0,2.025288391E-1,7.421242856E0
1.767304667E0,-7.430548096E-1,-7.218588867E0,7.625143433E-1,7.296683069E0
1.777226667E0,-1.514849854E-1,-6.837930450E0,1.972597961E0,7.118383473E0
1.787147667E0,9.166937256E-1,-6.083798676E0,2.570005646E0,6.667672962E0
1.797068667E0,1.493893433E0,-6.630611572E0,2.402204590E0,7.208835849E0
1.806989667E0,1.545835419E0,-7.496111755E0,2.339335327E0,8.003361067E0
1.816910667E0,1.649719391E0,-8.127199402E0,2.127974854E0,8.561613234E0
1.826831667E0,1.715133362E0,-8.784332886E0,1.964664459E0,9.163301432E0
1.836752667E0,1.977687378E0,-9.057814178E0,1.852697296E0,9.454508571E0
1.846674667E0,2.349065094E0,-9.337582397E0,1.884281616E0,9.811170626E0
1.856595667E0,2.094444580E0,-9.710157623E0,2.141297150E0,1.016164419E1
1.866516667E0,1.780547333E0,-9.854607239E0,2.359692993E0,1.028842960E1
1.876437667E0,1.352437592E0,-9.701026611E0,2.696791992E0,1.015931552E1
1.886358667E0,7.924520874E-1,-9.278455353E0,2.905158691E0,9.754878834E0
1.896279667E0,5.863307190E-1,-8.898545380E0,2.900218964E0,9.377588369E0
1.906200667E0,3.370989990E-1,-8.681197357E0,3.157982941E0,9.243899585E0
1.916121667E0,2.836601257E-1,-8.579259338E0,3.529510345E0,9.281249762E0
1.926043667E0,2.960842896E-1,-8.492589569E0,3.919000397E0,9.357900812E0
1.935964667E0,4.408332825E-1,-8.137228546E0,4.498295746E0,9.308248332E0
1.945885667E0,7.626640320E-1,-7.623347168E0,5.064418488E0,9.183975887E0
