"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.330511042E0,-2.216291199E0,-1.553619232E0,-2.504292297E-1,2.718160075E0
1.340434042E0,8.271798706E-1,-2.227368164E-1,-8.515791321E-1,1.207901174E0
1.350357042E0,3.539838867E0,8.511300659E-1,-1.418450317E0,3.907285874E0
1.360280042E0,5.272336121E0,1.565744019E0,-1.840871887E0,5.799818256E0
1.370203042E0,6.436465302E0,1.851350098E0,-2.191293182E0,7.046797044E0
1.380126042E0,7.007527771E0,1.574126587E0,-2.234403534E0,7.521693900E0
1.390049042E0,6.675667877E0,1.410516815E0,-2.061513062E0,7.127687942E0
1.399973042E0,6.397546234E0,1.654958496E0,-1.701212311E0,6.823606727E0
1.409896042E0,7.083270264E0,2.009122009E0,-1.244062958E0,7.467059764E0
1.419819042E0,9.340875549E0,2.355950775E0,-1.068328400E0,9.692460248E0
1.429742042E0,1.311886917E1,2.762655029E0,-1.049916687E0,1.344765095E1
1.439665042E0,1.842698090E1,3.047662354E0,-1.301693115E0,1.872261402E1
1.449588042E0,2.571352844E1,2.291734314E0,-2.017354889E0,2.589415594E1
1.459511042E0,3.281296509E1,4.240681458E-1,-2.967129822E0,3.294957315E1
1.469434042E0,3.674858093E1,-5.634283447E-1,-3.837869110E0,3.695273862E1
1.479357042E0,3.709061966E1,9.250762939E-2,-4.924908600E0,3.741627118E1
1.489281042E0,3.464410721E1,3.852987671E-1,-6.115532684E0,3.518184702E1
1.499204042E0,3.253634033E1,-1.083297272E0,-6.114335175E0,3.312358782E1
1.509127042E0,3.169718536E1,-2.978206787E0,-3.602558441E0,3.203997040E1
1.519050042E0,3.157039902E1,-3.361260223E0,8.951385498E-2,3.174895553E1
1.528973042E0,3.087195145E1,-1.858385468E0,2.686613159E0,3.104430500E1
1.538896042E0,2.943449066E1,9.894424438E-1,3.744163971E0,2.968816264E1
1.548819042E0,2.757056671E1,4.164489899E0,2.784808960E0,2.802203215E1
1.558742042E0,2.348630997E1,6.579118652E0,7.451504517E-1,2.440177877E1
1.568665042E0,1.707618988E1,8.347092133E0,-1.903292084E0,1.910216555E1
1.578589042E0,8.975635071E0,8.904532928E0,-4.798122253E0,1.352311757E1
1.588512042E0,1.516795807E0,6.506819000E0,-5.871839447E0,8.894822174E0
1.598435042E0,-4.013004913E0,1.353485413E0,-4.377646637E0,6.090970471E0
1.608358042E0,-7.390880585E0,-4.057462463E0,-2.068847809E0,8.681488854E0
1.618281042E0,-9.732610931E0,-8.117020569E0,-1.975891113E-2,1.267320515E1
1.628204042E0,-1.280527130E1,-1.010817993E1,1.368603973E0,1.637141874E1
1.638127042E0,-1.577180237E1,-1.051099228E1,1.620979156E0,1.902257296E1
1.648050042E0,-1.734518051E1,-9.764195251E0,2.832110596E-1,1.990665729E1
1.657973042E0,-1.668774765E1,-8.289761353E0,-2.933150482E0,1.886277913E1
1.667897042E0,-1.345267502E1,-6.283184052E0,-6.097120972E0,1.605078662E1
1.677820042E0,-8.370593262E0,-3.763473816E0,-7.809260559E0,1.205052352E1
1.687743042E0,-2.498155060E0,-1.095721436E0,-8.098159790E0,8.545266301E0
1.697666042E0,2.719095612E0,1.205143890E0,-7.471113739E0,8.041355187E0
1.707589042E0,7.084168396E0,3.851939850E0,-6.395300903E0,1.029187816E1
1.717512042E0,9.924661560E0,4.319417725E0,-5.360502777E0,1.207854571E1
1.727435042E0,1.097053665E1,3.228186951E0,-4.659660187E0,1.234853426E1
1.737358042E0,1.047716263E1,2.448608093E0,-4.545896759E0,1.168040221E1
1.747281042E0,9.044192505E0,1.882185974E0,-4.690945129E0,1.036074362E1
1.757205042E0,7.230713654E0,1.375789032E0,-4.929548950E0,8.858694500E0
1.767128042E0,5.265450439E0,1.099463654E0,-5.090614014E0,7.405952990E0
1.777051042E0,3.506158905E0,9.295669556E-1,-4.947810974E0,6.134988054E0
1.786974042E0,3.006198578E0,8.813671875E-1,-4.684059448E0,5.635108777E0
1.796897042E0,4.097429352E0,1.040186920E0,-4.376598816E0,6.084860994E0
1.806820042E0,6.079457703E0,1.401685181E0,-3.861370239E0,7.337213874E0
1.816743042E0,8.619226227E0,1.968855743E0,-2.988235931E0,9.332577761E0
1.826666042E0,1.121857086E1,2.559527435E0,-1.880090332E0,1.165942762E1
1.836590042E0,1.363484619E1,2.573298798E0,-1.050515442E0,1.391526069E1
1.846513042E0,1.620919281E1,1.530866547E0,-5.550457764E-1,1.629078143E1
1.856436042E0,1.936448135E1,-3.427871704E-2,-2.844085693E-2,1.936453258E1
1.866359042E0,2.270777893E1,-1.010698242E0,1.073118439E0,2.275557774E1
1.876282042E0,2.538331512E1,-1.491348724E0,2.627785492E0,2.556251287E1
