"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.890246125E0,5.324427795E-1,2.588117981E0,1.149908752E1,1.179876535E1
2.900166250E0,5.059478760E-1,2.478994904E0,1.183004929E1,1.209758096E1
2.910087250E0,6.641688538E-1,2.168241119E0,1.310809158E1,1.330279876E1
2.920008250E0,7.716453552E-1,1.636696472E0,1.465407669E1,1.476537082E1
2.929929250E0,8.491841125E-1,9.698332214E-1,1.587194412E1,1.592420486E1
2.939849250E0,1.027463379E0,3.382965088E-1,1.630304764E1,1.633889494E1
2.949770250E0,1.048569489E0,-4.430786133E-2,1.582060089E1,1.585537365E1
2.959691250E0,8.975335693E-1,-1.926493835E-1,1.452055435E1,1.454954223E1
2.969612250E0,8.476872253E-1,-7.918533325E-2,1.286155426E1,1.288970217E1
2.979533250E0,1.069675598E0,2.562670898E-1,1.142469223E1,1.147752026E1
2.989454250E0,1.556463318E0,5.038522339E-1,1.044632675E1,1.057365536E1
2.999375250E0,2.067650299E0,7.044351196E-1,9.797575836E0,1.003812228E1
3.009296250E0,2.398312683E0,8.834628296E-1,9.394464111E0,9.735931709E0
3.019216250E0,2.539469147E0,9.437873840E-1,9.161249084E0,9.553435139E0
3.029137250E0,2.460134125E0,8.750802612E-1,8.972192230E0,9.344423941E0
3.039058250E0,2.171983337E0,6.939569092E-1,8.833580475E0,9.123115247E0
3.048979250E0,1.790127411E0,5.583389282E-1,8.702453156E0,8.902190148E0
3.058900250E0,1.445993042E0,4.879852295E-1,8.593928833E0,8.728381193E0
3.068821250E0,1.074765015E0,4.700225830E-1,8.487350464E0,8.568031219E0
3.078742250E0,7.333250427E-1,5.090913391E-1,8.276588745E0,8.324593736E0
3.088663250E0,4.475692749E-1,5.551954651E-1,7.869136047E0,7.901383575E0
3.098584250E0,1.998344421E-1,6.486012268E-1,7.265890503E0,7.297518904E0
3.108505250E0,7.125183105E-2,8.319699097E-1,6.591991882E0,6.644667616E0
3.118425250E0,8.008346558E-2,1.099912720E0,5.943390656E0,6.044841920E0
3.128346250E0,7.214996338E-2,1.377435608E0,5.368436279E0,5.542800967E0
3.138267250E0,7.933502197E-2,1.669328613E0,5.007536774E0,5.279050729E0
3.148188250E0,8.816665649E-2,1.949246521E0,4.922363892E0,5.294997794E0
3.158109250E0,1.317260742E-2,2.105820923E0,5.148693237E0,5.562705936E0
3.168030250E0,-1.442999268E-1,2.175575867E0,5.580395508E0,5.991224152E0
3.177951250E0,-3.174897766E-1,2.223625946E0,6.019881592E0,6.425284934E0
3.187872250E0,-4.531077576E-1,2.214195557E0,6.439309387E0,6.824417483E0
3.197793250E0,-5.227130127E-1,2.160906372E0,6.928941193E0,7.276879228E0
3.207714250E0,-6.042933655E-1,2.083068237E0,7.399113464E0,7.710461971E0
3.217634250E0,-6.233038330E-1,2.019450531E0,7.776478729E0,8.058555053E0
3.227555250E0,-6.137237549E-1,2.029479675E0,7.959248657E0,8.236812720E0
3.237476250E0,-7.223977661E-1,1.882335663E0,8.076903992E0,8.324747694E0
3.247397250E0,-4.595443726E-1,2.436932373E0,8.152047729E0,8.520897993E0
3.257318250E0,-7.963439941E-2,2.692301331E0,8.351283417E0,8.774893891E0
3.267239250E0,-9.370513916E-2,2.609972534E0,8.375682678E0,8.773414250E0
