"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.309181583E0,7.523355103E-1,8.995992737E0,5.491330719E0,1.056639045E1
1.319250583E0,6.045927429E-1,8.902437286E0,5.702092438E0,1.058927666E1
1.329318583E0,3.866459656E-1,8.753197632E0,5.723797302E0,1.046564950E1
1.339387583E0,5.463638306E-2,8.479416962E0,5.484744415E0,1.009880777E1
1.349455583E0,-4.144880676E-1,8.192313995E0,5.093757477E0,9.655680928E0
1.359524583E0,-8.494834900E-1,7.959098969E0,4.665198669E0,9.264607775E0
1.369592583E0,-1.163829803E0,7.816295929E0,4.294719086E0,8.994086607E0
1.379661583E0,-1.333726501E0,7.739206238E0,4.017495575E0,8.821247659E0
1.389729583E0,-1.346300354E0,7.734116821E0,3.902534637E0,8.766918743E0
1.399798583E0,-1.277593231E0,7.846832428E0,3.868704987E0,8.841487538E0
1.409866583E0,-1.062041473E0,8.053402863E0,3.905827789E0,9.013363439E0
1.419935583E0,-6.988966370E-1,8.275540924E0,3.795956268E0,9.131391903E0
1.430003583E0,-3.716770935E-1,8.548872528E0,3.610941010E0,9.287640192E0
1.440072583E0,-1.047821045E-3,8.875193939E0,3.420686646E0,9.511580609E0
1.450140583E0,3.894900513E-1,9.120234375E0,3.272943878E0,9.697553258E0
1.460209583E0,5.947132874E-1,9.292376404E0,3.138822784E0,9.826197209E0
1.470277583E0,6.685098267E-1,9.444909210E0,3.124752045E0,9.970821968E0
1.480346583E0,6.893165588E-1,9.492360535E0,3.215762787E0,1.004595422E1
1.490414583E0,6.165678406E-1,9.393116913E0,3.437302094E0,1.002126973E1
1.500483583E0,5.153782654E-1,9.286688232E0,3.770060120E0,1.003601247E1
1.510551583E0,3.674858093E-1,9.156908112E0,4.138294373E0,1.005532159E1
1.520620583E0,2.204914856E-1,9.006620636E0,4.421056366E0,1.003561514E1
1.530688583E0,6.840774536E-2,8.855285339E0,4.568948822E0,9.964740408E0
1.540757583E0,-1.603166199E-1,8.718020782E0,4.610562286E0,9.863410788E0
1.550825583E0,-3.320095825E-1,8.687933350E0,4.631219330E0,9.850817668E0
1.560894583E0,-3.429368591E-1,8.716823273E0,4.684209137E0,9.901637688E0
1.570962583E0,-3.330574036E-1,8.701555023E0,4.744533691E0,9.916581417E0
1.581031583E0,-4.144880676E-1,8.714727631E0,4.857548676E0,9.985692623E0
1.591099583E0,-5.366340637E-1,8.813821564E0,4.901407471E0,1.009926838E1
1.601168583E0,-7.125183105E-1,8.867859192E0,4.652026062E0,1.003932047E1
1.611236583E0,-7.864645386E-1,8.836424561E0,4.277953949E0,9.848949968E0
1.621305583E0,-7.231462097E-1,8.750203857E0,4.013753357E0,9.653974518E0
1.631373583E0,-5.622308350E-1,8.645721130E0,3.991000671E0,9.539008530E0
1.641442583E0,-2.884501648E-1,8.665929108E0,4.216880951E0,9.641764141E0
1.651511583E0,4.640350342E-2,8.761131134E0,4.585713959E0,9.888798943E0
1.661579583E0,3.394940186E-1,8.857979736E0,4.993915100E0,1.017439184E1
1.671647583E0,4.415817261E-1,8.915909271E0,5.423372040E0,1.044516141E1
1.681716583E0,4.718188477E-1,8.947942657E0,5.903872833E0,1.073051747E1
1.691784583E0,3.854484558E-1,8.938063202E0,6.359974365E0,1.097664877E1
1.701853583E0,2.224374390E-1,8.843759308E0,6.673871613E0,1.108161177E1
1.711922583E0,4.775070190E-2,8.717571716E0,6.818321228E0,1.106742252E1
