"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.249985792E0,-2.591913116E0,-1.710898691E1,1.226868752E1,2.121216963E1
1.260025792E0,4.982826148E-1,-1.576395190E1,9.437182699E0,1.837963227E1
1.270065792E0,1.410418874E0,-1.524132308E1,4.942384758E0,1.608460064E1
1.280105792E0,1.354421844E0,-1.303360390E1,6.919828892E-1,1.312204746E1
1.290145792E0,1.398632788E-1,-1.006782479E1,-1.987397264E0,1.026306024E1
1.300186792E0,-1.040398078E0,-7.066695161E0,-2.363079847E0,7.523613163E0
1.310226792E0,-5.043692008E-1,-3.838110015E0,-9.880927603E-1,3.995222658E0
1.320266792E0,1.977872588E-1,-8.007884628E-1,1.280481610E0,1.523159583E0
1.330306792E0,9.549694531E-2,2.108469712E0,2.613029459E0,3.358971143E0
1.340346792E0,-3.320980947E-1,5.083724824E0,3.081049955E0,5.953773262E0
1.350387792E0,-7.314595617E-1,7.883529553E0,2.266642742E0,8.235456310E0
1.360427792E0,-1.437959552E0,9.874108872E0,5.524110941E-1,9.993543501E0
1.370467792E0,-1.089836944E0,1.192048232E1,-1.119664614E0,1.202244951E1
1.380507792E0,-1.138106001E0,1.272919435E1,-1.711359569E0,1.289404613E1
1.390547792E0,-2.053276089E0,1.371493200E1,-2.419978956E0,1.407734352E1
1.400588792E0,-2.132969984E0,1.537624758E1,-3.792096521E0,1.597994201E1
1.410628792E0,-2.407799206E0,1.597771675E1,-3.808963984E0,1.660099804E1
1.420668792E0,-2.495663561E0,1.624947311E1,-3.547825579E0,1.681846543E1
1.430708792E0,-2.403164703E0,1.619490572E1,-3.926458520E0,1.683648563E1
1.440748792E0,-2.393677303E0,1.467540733E1,-4.941818748E0,1.566904094E1
1.450788792E0,-1.888341046E0,1.164460367E1,-5.884008088E0,1.318272270E1
1.460829792E0,-6.060848793E-1,9.974910192E0,-5.986485220E0,1.164921360E1
1.470869792E0,1.941187888E-1,9.367985580E0,-5.293822299E0,1.076203468E1
1.480909792E0,-6.776323602E-2,8.596114522E0,-4.390367839E0,9.652621742E0
1.490949792E0,-1.718455750E-1,8.513746549E0,-3.042318583E0,9.042627581E0
1.500989792E0,-4.953560834E-1,8.489428564E0,-2.018909079E0,8.740238490E0
1.511030792E0,-8.838828059E-1,8.468880864E0,-7.290144753E-1,8.546031477E0
1.521070792E0,-1.012691631E0,8.779720602E0,4.493117452E-1,8.849345695E0
1.531110792E0,-1.284665146E0,9.173648105E0,1.114827797E0,9.330006705E0
1.541150792E0,-1.218280172E0,9.449744273E0,1.522603261E0,9.648844184E0
1.551190792E0,-6.209099098E-1,9.382624669E0,2.121555780E0,9.639511073E0
1.561231792E0,2.376052625E-2,9.011863834E0,2.629630873E0,9.387716062E0
1.571271792E0,3.224625777E-1,8.201692929E0,2.516396034E0,8.585103262E0
1.581311792E0,2.988880295E-1,6.917970062E0,1.257150342E0,7.037618263E0
1.591351792E0,-2.764258409E-1,4.578207303E0,-6.561625537E-1,4.633243211E0
1.601391792E0,-9.759809840E-1,7.031311905E-1,-2.528098651E0,2.799681257E0
1.611432792E0,-1.435580905E0,-5.599741021E0,-4.470147250E0,7.307544627E0
1.621472792E0,1.968711281E-1,-1.689514371E1,-6.093170008E0,1.796138525E1
1.631512792E0,6.260452416E0,-3.344520814E1,-6.289537636E0,3.460250708E1
1.641552792E0,8.869064888E0,-3.799791106E1,-2.439826599E0,3.909545128E1
1.651592792E0,1.778387664E0,-2.108078182E1,-2.303284027E-1,2.115691556E1
1.661633792E0,-2.795572807E0,-1.219082951E1,-3.714029760E0,1.304705210E1
1.671673792E0,-4.790496973E-1,-1.270069151E1,-3.905840946E0,1.329633961E1
1.681713792E0,8.233114258E-1,-1.794399737E1,-3.009248486E0,1.821319467E1
1.691753792E0,5.933837767E-1,-2.356751610E1,-3.586295873E0,2.384620384E1
1.701793792E0,-1.208186051E-1,-2.556086232E1,-4.179708154E0,2.590062238E1
1.711833792E0,-2.266096101E-1,-2.212749657E1,-2.186746387E0,2.223644118E1
1.721874792E0,-4.995861053E-2,-1.630757104E1,2.479675519E-1,1.630953271E1
1.731914792E0,-3.336847367E-1,-1.239184743E1,1.934406580E0,1.254636031E1
1.741954792E0,-1.212502831E0,-9.621107453E0,2.881079857E0,1.011615010E1
1.751994792E0,-1.443321449E0,-7.352958468E0,2.498329307E0,7.898786258E0
1.762034792E0,-1.245931436E0,-5.263593948E0,2.379717514E0,5.909384219E0
1.772075792E0,4.251313157E-1,-2.405472014E0,2.561834747E0,3.539778173E0
1.782115792E0,1.147086375E0,6.236529118E-1,1.317229167E0,1.854681316E0
1.792155792E0,9.082868182E-1,3.300083145E0,-5.119096971E-1,3.460864812E0
1.802195792E0,3.498290453E-1,5.682902461E0,-1.713864516E0,5.946014827E0
1.812235792E0,-2.946243129E-1,8.149855024E0,-3.098866421E0,8.724099580E0
1.822276792E0,-2.063527281E0,1.013570745E1,-4.312039708E0,1.120644443E1
1.832316792E0,-4.033563139E0,1.118206085E1,-4.123574592E0,1.258220902E1
1.842356792E0,-4.544967052E0,1.242420943E1,-3.722573127E0,1.374318944E1
1.852396792E0,-4.055665614E0,1.349300911E1,-2.489775415E0,1.430764481E1
1.862436792E0,-3.377132783E0,1.458417206E1,-1.030316235E0,1.500548740E1
1.872477792E0,-3.361984109E0,1.520345067E1,-2.622419575E-2,1.557075904E1
1.882517792E0,-3.836711361E0,1.478844103E1,4.022627091E-1,1.528332940E1
1.892557792E0,-3.700523862E0,1.352236213E1,4.483791143E-1,1.402673156E1
1.902597792E0,-2.936602386E0,1.185003039E1,4.866099644E-1,1.221816857E1
1.912637792E0,-1.985698063E0,1.033542963E1,4.099015117E-1,1.053243190E1
1.922678792E0,-9.789665723E-1,9.407864175E0,-2.076954389E-1,9.460941882E0
1.932718792E0,-1.877891779E-2,8.938414620E0,-1.074130007E0,9.002742017E0
1.942758792E0,8.511997940E-1,8.698491082E0,-1.936469770E0,8.951994379E0
1.952798792E0,1.447917361E0,8.584810685E0,-2.590042884E0,9.083158114E0
1.962839292E0,1.804990448E0,8.815209108E0,-2.896860323E0,9.452920282E0
1.972879292E0,1.616626343E0,9.310367117E0,-2.807923003E0,9.858034702E0
1.982920292E0,7.258717431E-1,9.685549616E0,-2.578978198E0,1.004927309E1
1.992960292E0,-9.098457590E-2,9.909433072E0,-2.046387484E0,1.011893491E1
2.003000292E0,-7.763704171E-1,1.014305506E1,-1.073948743E0,1.022925623E1
2.013040292E0,-1.979379270E0,1.000410183E1,-4.816281732E-1,1.020940554E1
2.023080292E0,-2.489734485E0,9.403209207E0,-1.481509395E-1,9.728364194E0
2.033121292E0,-2.196300592E0,8.563909813E0,-3.495114684E-2,8.841126011E0
2.043161292E0,-1.803575422E0,7.625213599E0,-1.024561552E-1,7.836278709E0
2.053201292E0,-1.655814236E0,6.349708409E0,-3.540721504E-1,6.571596819E0
2.063241292E0,-1.646659251E0,4.245335841E0,-7.919095389E-1,4.621848527E0
2.073281292E0,-1.826590209E0,5.542318439E-1,-1.509725354E0,2.433695826E0
2.083322292E0,-1.503364168E0,-6.642918792E0,-2.637649745E0,7.303812023E0
2.093362292E0,6.852131291E-1,-2.226857585E1,-6.234966742E0,2.313512044E1
2.103402292E0,5.434118637E0,-4.605433577E1,-1.083409772E1,4.762256988E1
2.113442292E0,7.461378710E0,-4.991216025E1,-6.877997911E0,5.093331688E1
2.123482292E0,6.206866193E0,-2.757174083E1,1.397521086E-1,2.826208788E1
2.133523292E0,3.605544029E0,-1.576086691E1,9.538972199E-1,1.619613513E1
2.143563292E0,-1.775026099E0,-1.668788447E1,2.024553104E0,1.690369845E1
2.153603292E0,-3.091750652E0,-2.202907156E1,2.544911150E0,2.239007567E1
2.163643292E0,-3.926655279E-1,-2.310518143E1,3.665237962E0,2.339738371E1
2.173683292E0,1.311568185E0,-1.873759669E1,4.707975730E0,1.936447201E1
2.183724292E0,3.058834044E0,-1.272373071E1,4.735774562E0,1.391680098E1
2.193764292E0,2.927406470E0,-7.996631076E0,3.697743218E0,9.283809677E0
2.203804292E0,2.891903054E0,-4.797079110E0,3.569131371E0,6.641819781E0
2.213844292E0,3.099425415E0,-2.084845206E0,3.943901349E0,5.432069154E0
2.223884292E0,2.776765822E0,6.091214114E-1,4.171104269E0,5.047729009E0
2.233925292E0,1.769553690E0,3.430495350E0,3.206484425E0,5.018083397E0
2.243965292E0,9.558032660E-1,5.583792155E0,1.666014411E0,5.904904634E0
2.254005292E0,3.925729957E-1,7.685037047E0,-4.090244293E-2,7.695166079E0
2.264045292E0,-9.581803054E-2,9.431282274E0,-1.556408354E0,9.559323898E0
2.274085292E0,-1.154560943E0,1.062091759E1,-2.739033448E0,1.102901654E1
2.284126292E0,-2.402480140E0,1.171244658E1,-3.161995300E0,1.236735743E1
2.294166292E0,-3.085163471E0,1.250894143E1,-3.339713818E0,1.330960321E1
2.304206292E0,-3.155786142E0,1.357533206E1,-4.055459792E0,1.451534984E1
2.314246292E0,-3.546416108E0,1.475316595E1,-4.507441961E0,1.582877145E1
2.324286292E0,-3.329130943E0,1.540411775E1,-4.730691578E0,1.645446442E1
2.334327292E0,-3.188405419E0,1.567127938E1,-5.054684043E0,1.677214229E1
2.344367292E0,-3.570233279E0,1.494747243E1,-5.134870420E0,1.620309822E1
2.354407292E0,-3.933469039E0,1.315651004E1,-4.965179543E0,1.460201845E1
2.364447292E0,-3.517476191E0,1.058662601E1,-4.975450763E0,1.221492527E1
2.374487292E0,-2.647718650E0,8.607196750E0,-4.311697061E0,9.984236650E0
2.384527292E0,-1.745371360E0,7.518590791E0,-3.179020053E0,8.347556359E0
2.394568292E0,-1.271088204E0,6.898512867E0,-2.159367385E0,7.339483122E0
2.404608292E0,-1.281599159E0,6.679938099E0,-1.220933127E0,6.910480961E0
2.414648292E0,-1.077478927E0,7.050556846E0,-1.773483896E-1,7.134617378E0
2.424688292E0,-7.087530691E-1,7.620400171E0,1.080301158E0,7.729157799E0
2.434728292E0,-2.798090764E-1,8.409884212E0,2.207942544E0,8.699393994E0
2.444769292E0,2.049218852E-1,9.042637146E0,3.002477410E0,9.530275448E0
2.454809292E0,8.200423937E-1,9.340435839E0,3.675627587E0,1.007106992E1
2.464849292E0,1.417713422E0,9.238040568E0,3.831610250E0,1.010111588E1
